int_mentality_id,int_player_id,int_aggression,int_interceptions,int_positioning,int_vision,int_penalties,int_composure
6326,6326,60,35,69,60,53,61
6327,6327,78,18,70,54,67,66
6328,6328,65,70,21,46,44,64
6329,6329,43,52,60,67,66,67
6330,6330,65,64,61,65,53,65
6331,6331,55,62,43,50,40,52
6332,6332,69,64,63,66,64,69
6333,6333,24,22,13,65,43,39
6334,6334,46,27,72,55,65,71
6335,6335,62,68,40,37,38,56
6336,6336,70,55,65,65,67,71
6337,6337,44,42,69,70,58,64
6338,6338,49,58,31,44,62,60
6339,6339,74,71,38,54,35,65
6340,6340,63,70,61,66,73,65
6341,6341,58,62,63,64,44,70
6342,6342,56,32,72,55,65,64
6343,6343,65,31,71,65,66,68
6344,6344,19,10,5,39,10,51
6345,6345,73,65,26,49,23,60
6346,6346,32,26,13,24,13,51
6347,6347,68,70,42,55,64,66
6348,6348,67,69,40,51,45,63
6349,6349,54,48,58,62,75,68
6350,6350,62,61,70,70,53,69
6351,6351,24,22,16,33,25,43
6352,6352,23,7,7,28,16,28
6353,6353,83,73,59,71,55,70
6354,6354,73,75,55,51,47,67
6355,6355,60,71,39,32,37,58
6356,6356,64,68,31,43,20,58
6357,6357,76,68,62,71,63,71
6358,6358,77,65,48,40,41,58
6359,6359,75,69,47,43,63,65
6360,6360,33,63,67,75,78,70
6361,6361,80,73,71,66,52,72
6362,6362,76,62,35,40,35,60
6363,6363,36,13,11,45,16,34
6364,6364,50,39,69,74,46,55
6365,6365,34,38,59,63,67,65
6366,6366,59,55,66,62,57,68
6367,6367,70,44,69,74,61,72
6368,6368,65,63,67,66,45,71
6369,6369,73,66,35,43,44,70
6370,6370,79,64,48,52,59,60
6371,6371,65,21,69,61,61,64
6372,6372,58,30,73,66,66,62
6373,6373,75,71,51,63,67,73
6374,6374,66,71,60,55,45,65
6375,6375,77,68,31,33,47,64
6376,6376,41,31,69,60,53,64
6377,6377,47,57,65,73,56,68
6378,6378,50,25,68,72,65,75
6379,6379,25,22,72,64,54,62
6380,6380,80,20,71,57,61,58
6381,6381,56,19,65,63,60,68
6382,6382,77,70,62,58,61,70
6383,6383,12,26,14,36,19,42
6384,6384,52,43,66,68,61,62
6385,6385,83,62,31,23,30,60
6386,6386,67,53,58,62,58,55
6387,6387,80,64,55,64,59,72
6388,6388,66,64,52,64,59,61
6389,6389,41,22,12,14,37,62
6390,6390,53,22,68,62,62,62
6391,6391,83,67,48,65,47,66
6392,6392,21,25,12,36,17,51
6393,6393,69,67,62,63,38,64
6394,6394,66,68,59,65,45,65
6395,6395,31,13,10,37,26,31
6396,6396,16,20,17,31,23,23
6397,6397,18,16,18,45,24,39
6398,6398,61,13,67,69,62,61
6399,6399,26,21,15,38,21,43
6400,6400,50,30,69,49,63,61
6401,6401,69,69,40,38,46,66
6402,6402,75,30,63,52,53,63
6403,6403,42,34,61,66,65,70
6404,6404,67,64,25,39,38,60
6405,6405,61,65,53,63,46,53
6406,6406,16,19,11,29,24,44
6407,6407,25,19,62,60,51,57
6408,6408,31,29,64,58,59,60
6409,6409,61,67,63,64,60,64
6410,6410,75,70,37,51,56,63
6411,6411,66,55,67,70,50,67
6412,6412,68,68,40,57,63,65
6413,6413,63,63,69,64,52,69
6414,6414,52,16,69,60,66,66
6415,6415,70,32,67,61,71,64
6416,6416,60,31,67,63,73,69
6417,6417,74,69,30,23,44,62
6418,6418,76,65,53,70,63,66
6419,6419,26,25,19,45,17,28
6420,6420,64,61,68,63,41,57
6421,6421,76,19,72,50,68,68
6422,6422,74,59,55,48,42,66
6423,6423,69,65,38,39,41,60
6424,6424,40,12,67,56,64,59
6425,6425,66,27,73,57,68,56
6426,6426,47,33,66,68,57,66
6427,6427,86,42,71,69,67,69
6428,6428,57,19,66,57,71,65
6429,6429,79,62,45,53,50,68
6430,6430,31,24,18,40,21,21
6431,6431,78,62,63,61,66,62
6432,6432,61,73,51,76,64,75
6433,6433,70,66,58,55,54,59
6434,6434,64,64,61,51,44,52
6435,6435,56,68,40,36,41,65
6436,6436,57,46,67,71,60,65
6437,6437,74,63,57,53,68,60
6438,6438,68,60,64,66,52,61
6439,6439,18,17,12,29,25,60
6440,6440,73,67,20,31,35,58
6441,6441,62,68,42,54,38,66
6442,6442,59,64,55,70,57,68
6443,6443,75,65,33,37,34,59
6444,6444,47,31,69,46,65,66
6445,6445,75,68,57,61,69,70
6446,6446,58,23,68,64,64,61
6447,6447,68,67,34,39,45,62
6448,6448,72,62,62,65,44,65
6449,6449,33,22,70,55,60,59
6450,6450,62,67,65,58,64,60
6451,6451,20,20,12,55,19,57
6452,6452,61,32,70,59,58,59
6453,6453,56,63,65,58,50,66
6454,6454,64,70,51,59,49,65
6455,6455,41,44,60,66,54,55
6456,6456,73,71,37,50,29,64
6457,6457,46,62,63,56,47,61
6458,6458,54,65,62,64,52,60
6459,6459,59,58,57,56,43,65
6460,6460,61,70,70,73,80,80
6461,6461,69,64,25,43,32,49
6462,6462,53,60,56,68,44,64
6463,6463,74,67,55,69,49,72
6464,6464,66,66,69,69,60,65
6465,6465,68,72,61,72,58,63
6466,6466,55,39,55,65,52,64
6467,6467,66,66,25,46,42,57
6468,6468,54,54,65,63,51,70
6469,6469,77,60,66,69,71,66
6470,6470,65,66,47,62,60,60
6471,6471,64,22,70,54,55,59
6472,6472,78,65,44,62,51,57
6473,6473,58,69,52,45,34,64
6474,6474,70,65,59,59,50,60
6475,6475,68,67,60,66,60,65
6476,6476,76,67,47,62,46,66
6477,6477,71,63,45,59,60,62
6478,6478,57,34,75,53,73,67
6479,6479,69,69,47,52,53,61
6480,6480,55,65,69,70,49,69
6481,6481,57,60,56,52,44,57
6482,6482,70,68,50,50,48,69
6483,6483,70,69,56,53,48,60
6484,6484,56,60,58,66,51,62
6485,6485,63,54,64,65,46,56
6486,6486,72,63,53,59,50,64
6487,6487,69,60,61,59,51,60
6488,6488,44,24,63,64,58,65
6489,6489,38,47,65,68,59,61
6490,6490,64,28,61,60,57,65
6491,6491,63,26,62,61,65,59
6492,6492,59,43,61,52,62,49
6493,6493,72,69,42,52,48,58
6494,6494,71,70,60,66,53,68
6495,6495,68,59,31,55,56,69
6496,6496,70,67,67,65,48,68
6497,6497,61,62,61,48,33,52
6498,6498,32,14,72,46,62,60
6499,6499,72,69,20,43,35,66
6500,6500,53,40,66,70,52,71
6501,6501,74,71,68,64,31,66
6502,6502,70,65,66,68,59,65
6503,6503,80,66,59,67,45,70
6504,6504,65,66,25,39,45,59
6505,6505,50,64,56,38,30,62
6506,6506,80,62,63,58,47,67
6507,6507,71,65,64,68,58,70
6508,6508,35,26,69,62,70,56
6509,6509,39,24,18,56,15,62
6510,6510,80,66,36,42,38,68
6511,6511,55,65,58,62,33,67
6512,6512,43,21,12,48,20,48
6513,6513,71,69,49,52,50,63
6514,6514,72,63,24,23,30,60
6515,6515,48,37,65,69,59,70
6516,6516,58,65,52,49,43,62
6517,6517,48,36,64,78,64,65
6518,6518,45,29,60,71,55,70
6519,6519,69,46,70,66,68,67
6520,6520,51,30,60,60,48,57
6521,6521,82,60,55,62,48,62
6522,6522,35,19,67,66,66,61
6523,6523,59,24,73,59,67,53
6524,6524,61,23,67,63,57,62
6525,6525,66,65,41,27,43,58
6526,6526,75,70,54,61,50,67
6527,6527,42,23,10,38,43,21
6528,6528,71,62,48,43,37,53
6529,6529,68,66,36,51,48,59
6530,6530,61,70,60,67,49,66
6531,6531,66,69,49,63,37,55
6532,6532,54,18,70,65,48,62
6533,6533,49,54,68,72,65,65
6534,6534,45,63,47,57,39,55
6535,6535,37,17,65,52,64,53
6536,6536,64,67,56,48,48,64
6537,6537,42,33,66,64,48,61
6538,6538,76,68,41,33,53,55
6539,6539,62,69,54,54,41,60
6540,6540,61,60,53,48,47,58
6541,6541,58,47,68,69,57,70
6542,6542,64,48,70,65,69,66
6543,6543,66,56,62,70,52,72
6544,6544,27,20,59,72,40,62
6545,6545,45,37,73,71,67,51
6546,6546,71,68,50,60,53,66
6547,6547,59,66,29,40,38,60
6548,6548,59,26,63,62,62,67
6549,6549,19,21,18,37,24,56
6550,6550,72,69,23,26,26,56
6551,6551,66,64,47,61,41,55
6552,6552,71,72,59,46,49,78
6553,6553,27,13,5,40,20,36
6554,6554,44,30,64,67,51,63
6555,6555,61,68,58,37,40,48
6556,6556,59,70,61,54,42,67
6557,6557,62,67,57,66,36,53
6558,6558,64,38,77,59,68,68
6559,6559,60,64,69,68,55,67
6560,6560,57,37,65,65,65,71
6561,6561,65,69,60,59,55,63
6562,6562,44,31,64,62,59,58
6563,6563,71,56,66,66,66,67
6564,6564,52,68,66,77,57,70
6565,6565,63,28,74,49,70,66
6566,6566,53,31,63,57,64,62
6567,6567,75,65,37,34,32,58
6568,6568,61,65,55,63,48,63
6569,6569,58,26,69,53,72,51
6570,6570,68,41,66,63,58,72
6571,6571,56,65,62,64,41,65
6572,6572,68,20,69,51,67,64
6573,6573,72,53,62,64,50,73
6574,6574,69,49,67,61,72,63
6575,6575,76,16,70,51,66,60
6576,6576,73,21,69,45,66,63
6577,6577,36,42,75,67,72,75
6578,6578,26,23,60,65,62,66
6579,6579,38,33,57,64,59,60
6580,6580,60,36,67,63,74,64
6581,6581,35,21,14,40,17,48
6582,6582,40,28,19,36,9,52
6583,6583,70,65,22,49,32,67
6584,6584,36,17,61,60,59,58
6585,6585,69,55,64,51,56,63
6586,6586,69,62,53,51,44,59
6587,6587,79,59,50,52,46,65
6588,6588,43,32,64,55,59,62
6589,6589,57,42,67,65,58,65
6590,6590,66,64,58,49,50,60
6591,6591,62,58,69,54,40,50
6592,6592,66,59,48,39,36,62
6593,6593,78,60,52,48,43,65
6594,6594,71,67,47,57,42,58
6595,6595,32,23,62,61,62,57
6596,6596,43,42,66,68,57,66
6597,6597,39,12,69,54,67,62
6598,6598,24,22,13,49,21,56
6599,6599,67,66,52,40,34,52
6600,6600,68,66,55,53,60,53
6601,6601,71,33,72,63,72,73
6602,6602,60,69,48,50,34,62
6603,6603,71,64,44,41,40,57
6604,6604,69,63,45,49,41,65
6605,6605,67,65,55,65,62,66
6606,6606,66,65,66,65,68,66
6607,6607,50,34,64,60,52,65
6608,6608,68,43,66,56,69,70
6609,6609,64,67,28,39,31,62
6610,6610,34,39,65,62,48,63
6611,6611,78,61,37,44,40,53
6612,6612,70,73,18,45,55,61
6613,6613,74,62,59,58,38,58
6614,6614,56,39,70,44,32,60
6615,6615,60,68,49,39,42,57
6616,6616,70,68,62,53,62,64
6617,6617,59,39,66,72,56,63
6618,6618,77,64,54,52,60,61
6619,6619,53,60,68,57,62,63
6620,6620,65,25,65,66,68,65
6621,6621,66,65,68,67,75,70
6622,6622,26,16,11,46,37,46
6623,6623,61,66,44,69,52,69
6624,6624,75,53,68,72,51,67
6625,6625,72,21,73,61,71,62
6626,6626,75,32,62,59,50,66
6627,6627,70,44,69,58,55,59
6628,6628,46,28,64,57,62,48
6629,6629,34,16,64,59,62,70
6630,6630,52,27,66,58,44,70
6631,6631,70,68,55,54,53,69
6632,6632,26,9,6,35,17,56
6633,6633,69,14,66,37,65,60
6634,6634,69,67,56,58,40,68
6635,6635,61,49,66,68,60,64
6636,6636,53,51,68,69,41,65
6637,6637,63,61,61,68,57,68
6638,6638,78,52,68,52,73,64
6639,6639,28,27,12,42,21,59
6640,6640,70,16,68,67,60,69
6641,6641,71,68,55,73,52,67
6642,6642,52,16,70,45,69,60
6643,6643,60,25,70,70,53,57
6644,6644,36,32,68,60,55,59
6645,6645,34,21,12,50,24,65
6646,6646,58,29,64,49,64,63
6647,6647,64,67,54,64,58,64
6648,6648,36,22,15,28,24,54
6649,6649,65,62,64,65,62,65
6650,6650,20,8,6,30,11,38
6651,6651,75,69,31,31,43,62
6652,6652,70,68,36,55,37,70
6653,6653,74,65,54,57,48,56
6654,6654,79,61,56,63,41,67
6655,6655,44,44,67,58,67,62
6656,6656,25,17,8,23,23,51
6657,6657,35,26,67,55,61,61
6658,6658,58,65,47,66,44,67
6659,6659,72,22,74,67,67,74
6660,6660,64,44,64,65,55,66
6661,6661,52,55,70,65,49,64
6662,6662,75,70,47,64,57,67
6663,6663,61,64,30,38,29,58
6664,6664,61,68,55,52,33,63
6665,6665,32,50,64,60,54,68
6666,6666,57,65,60,67,56,70
6667,6667,66,57,67,71,57,70
6668,6668,47,33,73,58,71,62
6669,6669,59,63,62,54,50,60
6670,6670,66,66,22,36,51,55
6671,6671,74,62,67,68,70,70
6672,6672,65,71,39,59,39,67
6673,6673,31,18,11,37,16,38
6674,6674,33,16,72,59,56,71
6675,6675,25,8,4,32,11,37
6676,6676,69,71,69,72,64,70
6677,6677,64,43,69,66,53,68
6678,6678,68,30,68,56,69,66
6679,6679,43,48,65,64,66,62
6680,6680,70,66,23,34,48,59
6681,6681,66,66,31,25,44,69
6682,6682,67,26,64,54,60,49
6683,6683,61,64,46,70,38,62
6684,6684,73,69,42,56,46,72
6685,6685,68,70,66,69,51,68
6686,6686,65,66,58,48,40,62
6687,6687,68,65,36,59,44,63
6688,6688,58,58,64,70,69,60
6689,6689,62,66,27,41,38,60
6690,6690,73,62,63,64,45,65
6691,6691,37,18,14,29,14,37
6692,6692,81,71,29,32,20,64
6693,6693,60,59,62,70,35,63
6694,6694,49,19,71,52,57,65
6695,6695,42,55,63,67,59,60
6696,6696,70,42,80,69,73,75
6697,6697,55,21,78,69,65,68
6698,6698,69,52,66,67,61,67
6699,6699,61,36,67,66,60,68
6700,6700,36,32,54,63,41,57
6701,6701,62,52,63,70,71,68
6702,6702,63,50,63,71,62,67
6703,6703,73,22,64,67,33,53
6704,6704,57,44,75,57,63,72
6705,6705,67,66,52,58,45,61
6706,6706,69,70,53,62,40,70
6707,6707,72,60,55,50,34,53
6708,6708,62,69,30,42,27,58
6709,6709,55,60,61,52,40,52
6710,6710,43,14,69,53,50,51
6711,6711,79,68,63,58,50,65
6712,6712,60,61,59,68,61,68
6713,6713,65,60,58,70,57,67
6714,6714,28,33,66,64,64,63
6715,6715,77,43,61,62,50,62
6716,6716,71,29,67,54,55,63
6717,6717,68,69,62,65,44,68
6718,6718,61,59,28,30,32,59
6719,6719,75,61,63,54,38,58
6720,6720,58,33,70,73,64,63
6721,6721,73,62,61,58,45,63
6722,6722,86,71,63,71,68,72
6723,6723,68,62,62,64,44,66
6724,6724,71,66,33,51,40,59
6725,6725,57,67,64,66,47,60
6726,6726,55,23,68,61,63,68
6727,6727,45,20,64,64,62,64
6728,6728,63,56,64,63,50,59
6729,6729,59,61,58,56,44,60
6730,6730,25,20,15,29,25,27
6731,6731,40,15,67,54,58,66
6732,6732,48,22,65,64,60,66
6733,6733,35,22,69,49,56,63
6734,6734,76,64,34,36,35,55
6735,6735,71,61,56,53,45,58
6736,6736,74,63,55,61,61,67
6737,6737,32,18,14,27,23,40
6738,6738,77,64,37,42,69,62
6739,6739,76,69,58,58,51,65
6740,6740,56,22,65,54,61,73
6741,6741,60,28,62,58,63,62
6742,6742,47,20,68,37,54,73
6743,6743,17,21,17,58,28,64
6744,6744,34,15,11,38,21,65
6745,6745,58,23,72,70,68,65
6746,6746,42,21,66,65,59,60
6747,6747,72,66,29,50,32,61
6748,6748,68,62,66,54,59,62
6749,6749,20,21,13,54,28,33
6750,6750,65,62,43,37,36,65
6751,6751,71,69,44,55,49,62
6752,6752,82,63,63,69,62,65
6753,6753,76,69,33,31,34,70
6754,6754,74,31,71,59,57,69
6755,6755,73,68,63,59,57,58
6756,6756,72,72,21,42,38,65
6757,6757,57,62,65,62,56,60
6758,6758,72,67,28,31,20,51
6759,6759,68,64,44,57,49,63
6760,6760,79,70,29,63,60,72
6761,6761,41,28,64,64,59,58
6762,6762,70,66,53,44,47,60
6763,6763,61,62,48,59,46,52
6764,6764,57,60,59,63,47,64
6765,6765,65,61,62,61,50,57
6766,6766,72,67,59,64,63,77
6767,6767,70,69,68,67,66,66
6768,6768,23,22,11,57,28,30
6769,6769,83,62,65,66,70,65
6770,6770,44,24,67,63,57,62
6771,6771,54,20,69,59,55,57
6772,6772,79,61,61,59,40,68
6773,6773,20,19,14,42,23,44
6774,6774,70,69,34,48,54,58
6775,6775,65,67,71,61,58,69
6776,6776,26,16,68,66,56,64
6777,6777,60,30,72,68,65,67
6778,6778,73,63,64,63,71,59
6779,6779,70,71,52,57,35,68
6780,6780,68,55,65,64,64,63
6781,6781,65,66,58,63,48,70
6782,6782,72,61,62,65,47,62
6783,6783,74,64,56,46,66,74
6784,6784,80,69,20,47,36,48
6785,6785,68,67,25,34,47,49
6786,6786,74,42,62,67,50,57
6787,6787,84,51,68,66,58,69
6788,6788,68,68,38,50,42,62
6789,6789,70,63,50,55,51,62
6790,6790,73,65,47,29,46,59
6791,6791,76,65,54,58,42,65
6792,6792,42,35,68,67,64,66
6793,6793,64,22,77,63,60,74
6794,6794,30,14,62,66,59,59
6795,6795,71,66,48,61,51,59
6796,6796,68,65,41,44,33,66
6797,6797,18,18,12,46,23,46
6798,6798,37,17,18,60,23,50
6799,6799,65,71,62,65,55,65
6800,6800,79,66,26,37,44,63
6801,6801,76,68,51,56,57,63
6802,6802,51,65,48,48,38,62
6803,6803,62,60,60,53,39,58
6804,6804,76,65,31,30,44,60
6805,6805,54,59,64,68,48,58
6806,6806,26,9,7,33,16,29
6807,6807,36,22,67,61,68,66
6808,6808,70,68,39,48,53,62
6809,6809,65,68,58,41,44,67
6810,6810,61,60,55,41,39,55
6811,6811,24,11,11,52,18,42
6812,6812,77,67,59,52,31,60
6813,6813,68,40,65,63,44,61
6814,6814,79,70,38,40,49,55
6815,6815,72,61,46,52,55,69
6816,6816,59,47,66,63,64,65
6817,6817,59,55,65,63,54,66
6818,6818,64,61,65,68,64,68
6819,6819,48,34,65,57,59,55
6820,6820,65,66,65,71,54,64
6821,6821,31,9,6,36,13,40
6822,6822,60,73,31,37,35,63
6823,6823,35,23,62,65,64,65
6824,6824,62,71,55,70,48,54
6825,6825,64,64,52,68,58,68
6826,6826,56,64,55,50,36,50
6827,6827,84,61,57,63,53,53
6828,6828,27,10,6,25,11,36
6829,6829,63,57,62,67,49,62
6830,6830,66,66,45,49,48,65
6831,6831,73,71,25,51,38,68
6832,6832,75,68,65,67,57,65
6833,6833,66,55,65,72,60,71
6834,6834,63,64,66,41,44,59
6835,6835,40,46,61,60,59,54
6836,6836,58,32,62,72,66,56
6837,6837,70,50,68,68,51,69
6838,6838,45,20,71,59,66,72
6839,6839,60,63,48,65,54,66
6840,6840,29,12,16,52,22,48
6841,6841,29,14,9,39,18,46
6842,6842,74,67,28,30,42,62
6843,6843,72,69,31,45,41,68
6844,6844,45,25,63,52,54,49
6845,6845,73,70,52,58,68,69
6846,6846,39,67,55,45,36,69
6847,6847,58,70,45,56,49,63
6848,6848,58,56,62,72,41,65
6849,6849,66,66,61,59,52,62
6850,6850,69,61,63,64,48,69
6851,6851,66,67,32,33,36,64
6852,6852,31,18,9,48,37,57
6853,6853,68,63,54,53,49,57
6854,6854,35,23,71,54,67,64
6855,6855,49,25,74,49,49,57
6856,6856,63,30,69,63,60,64
6857,6857,75,56,38,48,24,53
6858,6858,74,50,67,72,71,69
6859,6859,58,65,46,40,35,60
6860,6860,28,10,4,27,13,30
6861,6861,58,68,40,47,45,48
6862,6862,46,16,71,62,67,76
6863,6863,71,67,53,61,48,62
6864,6864,64,69,58,65,52,69
6865,6865,48,44,59,65,57,72
6866,6866,58,27,63,65,64,70
6867,6867,86,65,49,61,54,59
6868,6868,75,68,25,59,57,64
6869,6869,29,25,69,64,50,65
6870,6870,37,22,69,70,58,59
6871,6871,58,65,67,63,48,64
6872,6872,82,67,59,67,54,59
6873,6873,70,65,48,29,22,72
6874,6874,70,61,37,48,41,54
6875,6875,60,65,37,47,35,59
6876,6876,55,21,64,67,65,64
6877,6877,68,22,74,75,51,65
6878,6878,62,62,65,62,48,58
6879,6879,78,66,60,63,42,62
6880,6880,80,61,65,57,52,66
6881,6881,40,41,63,58,39,63
6882,6882,64,67,57,64,62,69
6883,6883,28,21,7,25,21,61
6884,6884,45,30,67,64,59,66
6885,6885,67,68,57,71,62,63
6886,6886,75,67,28,36,37,51
6887,6887,31,17,59,42,68,51
6888,6888,49,22,61,75,70,58
6889,6889,30,40,72,67,68,73
6890,6890,33,14,10,43,14,58
6891,6891,66,73,49,46,47,58
6892,6892,68,66,52,54,40,48
6893,6893,60,58,58,62,60,60
6894,6894,65,71,55,39,48,60
6895,6895,62,63,71,58,59,65
6896,6896,64,65,65,65,44,61
6897,6897,22,26,19,46,28,30
6898,6898,55,65,27,31,42,60
6899,6899,82,68,36,53,51,70
6900,6900,73,60,27,45,44,60
6901,6901,69,36,68,70,49,72
6902,6902,74,66,57,63,54,70
6903,6903,63,64,42,40,45,50
6904,6904,40,60,64,68,51,63
6905,6905,72,23,66,65,71,69
6906,6906,55,36,64,65,59,64
6907,6907,82,69,45,60,36,68
6908,6908,64,71,67,59,48,64
6909,6909,83,63,44,52,59,58
6910,6910,62,46,64,64,40,52
6911,6911,45,52,60,58,60,57
6912,6912,72,66,48,40,43,56
6913,6913,65,70,64,59,44,63
6914,6914,63,69,34,42,45,59
6915,6915,44,35,61,53,52,59
6916,6916,68,67,58,53,31,59
6917,6917,49,45,70,70,70,65
6918,6918,61,67,39,34,51,62
6919,6919,23,26,18,61,27,48
6920,6920,73,63,49,48,36,60
6921,6921,71,69,39,63,44,62
6922,6922,55,46,69,70,68,70
6923,6923,68,64,64,60,47,67
6924,6924,62,73,58,62,60,70
6925,6925,58,12,72,49,72,67
6926,6926,39,36,61,74,52,60
6927,6927,50,58,70,72,45,66
6928,6928,71,67,43,62,41,60
6929,6929,70,36,69,68,77,69
6930,6930,81,66,53,62,68,67
6931,6931,59,68,43,58,45,65
6932,6932,78,33,68,44,73,71
6933,6933,58,22,71,65,80,73
6934,6934,77,67,50,57,40,64
6935,6935,54,74,28,31,47,54
6936,6936,65,62,65,66,58,65
6937,6937,52,22,62,68,70,71
6938,6938,71,64,50,62,54,61
6939,6939,40,26,16,31,25,52
6940,6940,67,66,64,68,46,56
6941,6941,68,62,36,62,60,60
6942,6942,73,62,61,68,63,64
6943,6943,59,67,33,43,40,62
6944,6944,62,67,45,61,50,50
6945,6945,41,23,11,41,13,43
6946,6946,70,67,21,34,44,49
6947,6947,73,64,65,62,48,55
6948,6948,24,23,14,12,20,64
6949,6949,50,16,65,53,57,63
6950,6950,22,10,7,53,16,32
6951,6951,68,72,46,30,43,60
6952,6952,50,63,62,42,42,56
6953,6953,58,64,60,56,34,59
6954,6954,29,15,64,62,56,71
6955,6955,69,55,62,49,47,66
6956,6956,65,66,47,44,34,59
6957,6957,44,60,65,63,36,62
6958,6958,75,65,31,37,32,60
6959,6959,34,31,66,67,59,74
6960,6960,72,68,39,46,39,64
6961,6961,71,64,56,50,41,67
6962,6962,33,22,62,70,39,62
6963,6963,22,8,7,36,12,37
6964,6964,58,65,59,57,44,63
6965,6965,57,34,69,66,63,68
6966,6966,72,68,43,37,40,59
6967,6967,64,24,70,47,69,71
6968,6968,76,70,46,66,44,62
6969,6969,69,35,59,63,59,73
6970,6970,61,51,68,70,61,65
6971,6971,31,29,69,68,64,65
6972,6972,50,28,69,65,71,53
6973,6973,33,58,54,74,51,70
6974,6974,61,44,60,57,60,66
6975,6975,77,63,53,51,48,61
6976,6976,56,40,61,64,58,60
6977,6977,64,61,62,59,35,57
6978,6978,66,69,48,45,42,71
6979,6979,60,38,66,66,60,65
6980,6980,65,71,61,67,51,70
6981,6981,22,13,14,52,14,53
6982,6982,87,70,66,62,43,63
6983,6983,38,25,69,66,85,69
6984,6984,32,19,70,60,55,59
6985,6985,62,67,59,55,58,69
6986,6986,45,15,71,63,60,61
6987,6987,73,66,24,39,38,49
6988,6988,55,20,69,62,62,62
6989,6989,70,64,40,33,54,52
6990,6990,61,68,73,62,35,69
6991,6991,76,57,72,60,63,73
6992,6992,62,39,68,46,65,63
6993,6993,69,69,61,68,52,62
6994,6994,68,66,49,64,64,74
6995,6995,40,12,66,60,62,64
6996,6996,44,55,64,73,52,67
6997,6997,67,39,68,53,73,60
6998,6998,73,68,53,45,45,58
6999,6999,24,22,13,36,22,53
7000,7000,18,11,6,50,14,58
7001,7001,78,65,60,68,67,70
7002,7002,49,65,59,39,49,56
7003,7003,76,73,69,70,41,68
7004,7004,60,63,63,45,49,53
7005,7005,32,13,71,54,69,67
7006,7006,73,66,68,65,57,66
7007,7007,58,59,44,59,44,59
7008,7008,32,16,15,31,14,39
7009,7009,67,52,66,68,60,71
7010,7010,78,67,62,63,45,66
7011,7011,67,65,50,43,36,49
7012,7012,56,60,65,55,40,59
7013,7013,50,77,24,39,50,55
7014,7014,55,46,67,72,62,64
7015,7015,56,24,63,67,56,62
7016,7016,61,31,64,63,57,66
7017,7017,65,61,57,60,57,55
7018,7018,39,36,62,64,63,58
7019,7019,77,64,53,53,50,67
7020,7020,34,20,67,55,71,58
7021,7021,20,14,9,41,18,31
7022,7022,79,47,57,69,40,57
7023,7023,59,60,58,51,39,57
7024,7024,48,24,73,61,67,66
7025,7025,64,65,54,59,34,55
7026,7026,56,64,66,60,42,67
7027,7027,72,66,25,32,38,58
7028,7028,53,35,63,58,68,64
7029,7029,45,27,65,59,61,55
7030,7030,63,32,65,67,53,65
7031,7031,59,49,63,69,58,65
7032,7032,68,70,47,58,47,56
7033,7033,70,66,36,37,61,57
7034,7034,22,7,6,53,18,21
7035,7035,74,42,65,67,58,62
7036,7036,61,56,56,71,53,64
7037,7037,45,40,67,59,72,68
7038,7038,68,70,32,42,41,54
7039,7039,76,68,54,41,42,50
7040,7040,48,36,68,65,61,62
7041,7041,74,71,49,59,32,73
7042,7042,70,47,69,73,72,67
7043,7043,71,70,33,45,34,67
7044,7044,74,63,70,67,50,74
7045,7045,59,66,56,43,48,61
7046,7046,17,14,5,64,10,35
7047,7047,66,70,51,33,43,72
7048,7048,35,19,66,45,62,52
7049,7049,19,8,7,38,15,45
7050,7050,69,67,33,37,42,53
7051,7051,53,65,66,71,53,50
7052,7052,49,23,64,59,52,67
7053,7053,62,63,67,62,41,50
7054,7054,52,54,60,56,40,60
7055,7055,63,21,68,62,50,73
7056,7056,65,66,46,60,38,56
7057,7057,57,28,75,55,73,69
7058,7058,75,69,26,39,61,67
7059,7059,36,55,64,59,60,52
7060,7060,64,55,67,65,57,53
7061,7061,64,58,57,71,77,59
7062,7062,66,68,51,57,45,57
7063,7063,58,70,58,65,55,69
7064,7064,38,19,67,62,63,65
7065,7065,70,66,59,66,40,73
7066,7066,69,63,59,51,43,59
7067,7067,57,21,62,64,61,64
7068,7068,31,24,15,19,13,38
7069,7069,52,30,65,60,55,67
7070,7070,38,32,75,48,67,68
7071,7071,60,22,60,67,49,65
7072,7072,65,68,44,56,47,66
7073,7073,73,70,57,65,57,74
7074,7074,58,67,64,66,62,66
7075,7075,66,66,62,69,56,66
7076,7076,57,54,67,70,63,70
7077,7077,80,66,60,54,67,70
7078,7078,77,68,56,64,60,71
7079,7079,72,63,40,37,28,60
7080,7080,52,15,65,57,63,65
7081,7081,39,25,58,59,58,65
7082,7082,71,62,42,39,36,67
7083,7083,44,55,58,63,30,67
7084,7084,23,13,11,35,18,47
7085,7085,51,24,68,65,67,66
7086,7086,60,63,58,64,51,62
7087,7087,75,67,63,63,43,63
7088,7088,68,71,37,46,35,54
7089,7089,30,9,4,46,21,46
7090,7090,67,22,63,64,59,64
7091,7091,45,33,60,66,55,69
7092,7092,72,67,42,49,38,65
7093,7093,63,61,55,47,43,52
7094,7094,67,69,58,57,60,65
7095,7095,61,65,69,73,54,65
7096,7096,71,76,45,56,53,55
7097,7097,69,65,59,52,42,60
7098,7098,53,46,63,65,48,62
7099,7099,64,28,70,56,66,68
7100,7100,62,62,61,69,64,63
