int_movement_id,int_player_id,int_acceleration,int_sprint_speed,int_agility,int_reactions,int_balance
6244,6244,76,78,77,69,70
6245,6245,51,55,51,59,39
6246,6246,70,77,78,64,86
6247,6247,53,33,59,67,61
6248,6248,48,50,54,64,71
6249,6249,51,54,54,61,52
6250,6250,78,76,84,63,66
6251,6251,63,66,47,67,61
6252,6252,60,62,55,69,44
6253,6253,71,73,68,68,67
6254,6254,69,69,77,70,70
6255,6255,44,40,38,64,44
6256,6256,78,78,84,67,79
6257,6257,73,71,75,66,90
6258,6258,72,65,55,62,71
6259,6259,71,85,59,69,45
6260,6260,61,62,77,58,82
6261,6261,50,49,64,63,56
6262,6262,44,55,61,64,63
6263,6263,50,61,41,69,51
6264,6264,73,79,75,59,74
6265,6265,89,89,88,66,88
6266,6266,67,64,63,68,64
6267,6267,72,74,67,68,71
6268,6268,52,43,67,67,73
6269,6269,76,71,76,65,85
6270,6270,75,75,85,65,84
6271,6271,79,79,85,61,74
6272,6272,41,47,32,62,54
6273,6273,61,69,66,62,61
6274,6274,72,63,75,66,77
6275,6275,71,70,70,66,70
6276,6276,69,68,66,64,54
6277,6277,82,81,73,64,72
6278,6278,67,62,72,62,63
6279,6279,42,48,42,68,43
6280,6280,54,51,40,66,59
6281,6281,43,51,72,63,48
6282,6282,69,76,72,64,64
6283,6283,76,74,79,68,71
6284,6284,39,39,44,63,47
6285,6285,57,55,61,64,35
6286,6286,87,86,85,57,76
6287,6287,68,70,67,67,63
6288,6288,73,69,73,63,75
6289,6289,51,65,61,68,46
6290,6290,76,76,69,70,73
6291,6291,60,62,63,68,59
6292,6292,64,67,64,70,70
6293,6293,66,64,67,67,75
6294,6294,67,73,54,67,51
6295,6295,62,56,51,65,54
6296,6296,70,72,69,63,68
6297,6297,48,40,39,68,58
6298,6298,34,45,31,63,32
6299,6299,47,52,44,64,53
6300,6300,68,72,67,71,72
6301,6301,56,67,54,68,57
6302,6302,69,60,61,61,43
6303,6303,67,65,69,72,67
6304,6304,65,70,42,57,47
6305,6305,41,46,34,71,28
6306,6306,70,77,72,68,52
6307,6307,34,39,42,62,33
6308,6308,61,62,46,68,55
6309,6309,84,85,70,68,68
6310,6310,53,43,65,60,55
6311,6311,77,76,83,65,77
6312,6312,31,31,62,55,51
6313,6313,57,55,58,58,64
6314,6314,62,66,57,61,55
6315,6315,72,72,71,63,68
6316,6316,72,71,72,67,69
6317,6317,49,53,57,69,64
6318,6318,66,67,72,65,81
6319,6319,62,61,59,65,43
6320,6320,73,67,78,70,64
6321,6321,68,76,66,65,63
6322,6322,71,78,69,70,55
6323,6323,70,67,68,68,73
6324,6324,83,84,78,66,60
6325,6325,65,62,72,70,58
6326,6326,77,72,72,65,78
6327,6327,68,70,62,63,68
6328,6328,44,65,48,68,55
6329,6329,76,76,90,60,79
6330,6330,77,81,78,70,69
6331,6331,74,78,73,64,69
6332,6332,76,67,65,66,73
6333,6333,54,46,50,69,34
6334,6334,88,89,75,70,69
6335,6335,50,47,36,66,47
6336,6336,89,87,91,61,71
6337,6337,76,69,73,68,73
6338,6338,55,56,46,70,35
6339,6339,49,51,44,66,61
6340,6340,71,72,68,62,70
6341,6341,74,69,87,71,85
6342,6342,76,72,73,71,64
6343,6343,71,76,65,67,65
6344,6344,36,44,35,66,24
6345,6345,43,48,39,67,55
6346,6346,43,45,52,65,30
6347,6347,53,49,59,65,63
6348,6348,73,74,46,68,58
6349,6349,76,78,73,58,72
6350,6350,75,72,73,65,73
6351,6351,57,57,67,60,58
6352,6352,17,16,23,62,21
6353,6353,69,62,69,68,86
6354,6354,74,75,70,59,64
6355,6355,58,55,57,66,62
6356,6356,49,62,38,69,36
6357,6357,66,66,69,67,71
6358,6358,54,51,51,63,44
6359,6359,72,77,71,66,70
6360,6360,45,43,71,68,63
6361,6361,53,55,56,69,63
6362,6362,44,52,42,67,43
6363,6363,22,26,39,60,20
6364,6364,79,71,73,68,43
6365,6365,78,78,83,56,79
6366,6366,77,79,79,66,77
6367,6367,71,67,76,72,74
6368,6368,75,74,77,66,69
6369,6369,30,30,40,67,50
6370,6370,73,78,75,69,67
6371,6371,69,90,58,64,53
6372,6372,67,69,64,70,44
6373,6373,40,37,41,62,45
6374,6374,65,66,58,69,57
6375,6375,55,49,44,65,43
6376,6376,80,84,70,50,79
6377,6377,67,64,78,70,74
6378,6378,79,88,78,70,69
6379,6379,86,84,77,61,76
6380,6380,85,91,87,65,73
6381,6381,87,83,86,64,69
6382,6382,68,66,69,71,65
6383,6383,43,44,34,67,55
6384,6384,76,74,69,65,54
6385,6385,46,54,37,56,34
6386,6386,80,80,76,61,71
6387,6387,64,59,70,68,75
6388,6388,75,75,74,67,74
6389,6389,50,56,57,61,45
6390,6390,63,75,62,67,56
6391,6391,39,33,56,64,62
6392,6392,26,35,31,60,37
6393,6393,63,63,61,66,81
6394,6394,52,45,68,63,72
6395,6395,33,36,29,67,37
6396,6396,43,42,59,63,58
6397,6397,25,26,27,68,31
6398,6398,69,74,76,60,76
6399,6399,47,48,36,63,54
6400,6400,77,75,78,65,75
6401,6401,72,75,66,63,60
6402,6402,78,69,75,64,68
6403,6403,78,75,77,66,73
6404,6404,36,55,50,56,66
6405,6405,79,81,74,63,77
6406,6406,43,42,61,64,45
6407,6407,61,64,46,58,54
6408,6408,63,64,61,60,60
6409,6409,72,72,66,66,80
6410,6410,31,34,35,57,60
6411,6411,70,72,78,69,71
6412,6412,34,38,53,68,56
6413,6413,71,75,65,70,69
6414,6414,75,76,72,68,73
6415,6415,64,73,67,67,59
6416,6416,72,70,75,60,82
6417,6417,41,48,58,62,63
6418,6418,69,57,73,67,74
6419,6419,43,46,30,64,51
6420,6420,84,85,79,62,78
6421,6421,63,68,51,60,52
6422,6422,74,78,59,63,66
6423,6423,73,78,74,63,60
6424,6424,73,75,57,67,69
6425,6425,75,77,73,64,71
6426,6426,72,63,78,64,80
6427,6427,58,51,68,69,66
6428,6428,67,67,69,67,62
6429,6429,69,69,64,58,56
6430,6430,27,33,37,62,30
6431,6431,70,64,67,62,67
6432,6432,51,43,67,61,69
6433,6433,61,69,66,64,66
6434,6434,78,76,73,57,66
6435,6435,66,60,58,68,45
6436,6436,69,71,68,62,76
6437,6437,71,65,72,64,70
6438,6438,76,50,89,61,91
6439,6439,41,43,31,60,40
6440,6440,55,55,57,67,55
6441,6441,51,48,49,68,44
6442,6442,80,67,77,70,74
6443,6443,53,54,34,61,34
6444,6444,68,74,65,70,48
6445,6445,32,33,59,65,67
6446,6446,69,68,69,65,68
6447,6447,65,74,68,63,52
6448,6448,69,69,63,64,68
6449,6449,75,74,73,65,78
6450,6450,64,65,61,59,63
6451,6451,39,48,35,60,28
6452,6452,73,76,73,66,72
6453,6453,83,82,78,67,83
6454,6454,31,34,54,61,40
6455,6455,81,76,72,61,68
6456,6456,62,64,60,66,57
6457,6457,76,81,70,65,65
6458,6458,69,75,75,65,69
6459,6459,70,67,68,62,71
6460,6460,33,36,57,61,71
6461,6461,47,42,43,63,40
6462,6462,63,58,65,65,66
6463,6463,62,65,74,68,65
6464,6464,69,69,67,69,74
6465,6465,61,65,72,67,59
6466,6466,79,77,87,63,67
6467,6467,51,42,66,70,63
6468,6468,91,92,86,68,83
6469,6469,66,62,66,69,57
6470,6470,60,55,64,58,64
6471,6471,65,66,55,65,58
6472,6472,43,55,54,63,38
6473,6473,55,68,59,68,61
6474,6474,52,57,56,62,48
6475,6475,62,64,66,66,58
6476,6476,74,78,68,63,67
6477,6477,72,75,66,62,59
6478,6478,60,64,71,67,86
6479,6479,72,66,70,64,76
6480,6480,72,69,71,70,69
6481,6481,77,75,71,63,75
6482,6482,67,68,73,65,79
6483,6483,79,79,79,68,69
6484,6484,72,71,70,68,69
6485,6485,74,80,83,61,68
6486,6486,67,71,64,63,66
6487,6487,83,81,74,64,73
6488,6488,90,91,76,63,74
6489,6489,90,76,91,67,91
6490,6490,91,90,89,64,80
6491,6491,90,90,91,59,88
6492,6492,82,83,78,61,71
6493,6493,49,44,45,63,35
6494,6494,57,54,72,73,79
6495,6495,50,50,53,58,41
6496,6496,69,68,70,72,64
6497,6497,90,86,78,63,78
6498,6498,70,74,71,62,70
6499,6499,63,60,56,65,68
6500,6500,63,57,71,65,75
6501,6501,57,62,60,72,59
6502,6502,67,57,67,67,67
6503,6503,71,68,84,70,69
6504,6504,51,51,44,63,56
6505,6505,74,75,66,64,59
6506,6506,77,78,77,66,76
6507,6507,60,66,66,70,80
6508,6508,68,70,73,59,66
6509,6509,54,43,61,63,63
6510,6510,59,65,62,58,52
6511,6511,58,63,72,63,70
6512,6512,50,44,45,74,37
6513,6513,76,72,48,62,74
6514,6514,51,58,76,66,54
6515,6515,62,65,70,64,76
6516,6516,75,77,56,62,61
6517,6517,64,61,75,64,49
6518,6518,77,79,71,62,71
6519,6519,66,67,67,64,56
6520,6520,81,73,88,60,84
6521,6521,70,65,64,68,64
6522,6522,72,73,68,54,90
6523,6523,69,72,70,65,63
6524,6524,78,66,76,65,78
6525,6525,77,83,73,62,72
6526,6526,64,67,72,68,76
6527,6527,45,38,45,69,49
6528,6528,78,76,61,61,75
6529,6529,67,59,58,63,61
6530,6530,67,64,77,64,71
6531,6531,54,56,58,65,64
6532,6532,80,76,82,65,67
6533,6533,68,49,58,63,67
6534,6534,76,79,71,65,62
6535,6535,77,74,73,65,65
6536,6536,72,77,74,63,71
6537,6537,83,80,80,64,80
6538,6538,66,65,58,60,58
6539,6539,72,70,67,67,61
6540,6540,77,78,75,66,81
6541,6541,75,69,73,68,77
6542,6542,72,71,70,67,67
6543,6543,71,68,75,64,80
6544,6544,67,62,77,60,82
6545,6545,67,68,74,72,71
6546,6546,71,74,63,60,67
6547,6547,61,52,51,62,51
6548,6548,85,87,88,65,72
6549,6549,38,42,37,68,44
6550,6550,39,55,39,67,48
6551,6551,67,55,69,62,51
6552,6552,60,68,57,69,45
6553,6553,36,42,43,61,33
6554,6554,80,77,81,64,81
6555,6555,77,76,69,61,73
6556,6556,66,67,69,65,65
6557,6557,72,73,71,65,69
6558,6558,43,54,34,70,42
6559,6559,74,73,79,67,70
6560,6560,76,80,74,59,66
6561,6561,74,71,72,65,72
6562,6562,85,85,79,64,74
6563,6563,72,76,75,62,74
6564,6564,43,44,86,69,73
6565,6565,63,65,40,55,47
6566,6566,91,92,74,63,74
6567,6567,35,50,59,66,59
6568,6568,65,60,64,62,75
6569,6569,62,64,59,65,46
6570,6570,72,72,72,65,63
6571,6571,74,72,71,58,80
6572,6572,70,74,72,66,71
6573,6573,55,67,71,63,75
6574,6574,87,75,85,58,73
6575,6575,66,75,68,64,49
6576,6576,76,79,68,62,53
6577,6577,57,63,65,71,65
6578,6578,83,85,84,55,83
6579,6579,88,90,90,58,90
6580,6580,66,72,69,62,68
6581,6581,31,32,33,64,60
6582,6582,48,44,37,68,54
6583,6583,73,72,72,67,64
6584,6584,93,89,90,63,74
6585,6585,80,87,68,66,67
6586,6586,78,78,76,65,77
6587,6587,72,73,60,70,63
6588,6588,74,74,68,64,75
6589,6589,84,78,69,66,69
6590,6590,79,80,65,60,81
6591,6591,73,76,76,55,70
6592,6592,78,76,68,64,64
6593,6593,68,68,60,60,64
6594,6594,64,58,56,63,68
6595,6595,77,80,69,54,58
6596,6596,76,75,85,69,79
6597,6597,79,82,82,64,76
6598,6598,57,54,58,63,37
6599,6599,54,60,54,64,49
6600,6600,66,68,63,65,64
6601,6601,72,65,70,61,66
6602,6602,77,74,73,53,76
6603,6603,66,68,67,63,70
6604,6604,78,80,76,61,74
6605,6605,31,34,54,65,55
6606,6606,68,61,65,67,61
6607,6607,78,77,81,66,79
6608,6608,77,80,81,66,68
6609,6609,65,79,54,66,61
6610,6610,72,69,70,64,70
6611,6611,77,78,72,57,53
6612,6612,32,41,56,66,61
6613,6613,68,64,67,58,57
6614,6614,67,76,60,67,36
6615,6615,44,49,35,68,32
6616,6616,58,52,64,71,67
6617,6617,82,79,73,57,70
6618,6618,34,34,31,64,43
6619,6619,84,82,76,66,75
6620,6620,84,89,78,64,50
6621,6621,70,70,73,70,65
6622,6622,43,45,53,66,60
6623,6623,63,64,61,67,70
6624,6624,60,66,70,67,75
6625,6625,66,68,69,69,58
6626,6626,75,74,83,60,81
6627,6627,64,68,64,65,66
6628,6628,82,90,76,61,70
6629,6629,81,67,72,68,83
6630,6630,89,83,92,66,79
6631,6631,58,60,55,59,42
6632,6632,35,23,38,48,35
6633,6633,77,74,48,62,45
6634,6634,73,75,61,68,58
6635,6635,74,70,72,65,84
6636,6636,75,72,82,63,80
6637,6637,72,61,77,64,80
6638,6638,84,76,73,66,83
6639,6639,44,44,39,52,36
6640,6640,69,73,69,66,65
6641,6641,69,60,70,66,72
6642,6642,64,60,62,67,64
6643,6643,70,57,62,66,61
6644,6644,80,77,82,65,73
6645,6645,40,45,37,63,38
6646,6646,86,90,62,59,60
6647,6647,68,64,59,64,75
6648,6648,40,43,37,68,52
6649,6649,71,68,78,65,66
6650,6650,38,43,40,62,29
6651,6651,41,53,33,63,33
6652,6652,57,68,61,67,50
6653,6653,68,69,65,63,66
6654,6654,58,59,60,71,64
6655,6655,74,65,81,59,68
6656,6656,49,61,35,64,66
6657,6657,89,87,86,53,92
6658,6658,66,69,71,63,71
6659,6659,59,54,63,62,56
6660,6660,77,87,74,61,65
6661,6661,63,64,52,67,68
6662,6662,58,49,60,68,78
6663,6663,54,57,41,58,55
6664,6664,60,61,65,65,67
6665,6665,77,79,77,63,73
6666,6666,68,71,75,66,92
6667,6667,69,67,74,67,74
6668,6668,67,70,66,71,65
6669,6669,75,78,61,62,57
6670,6670,62,65,54,64,62
6671,6671,68,65,61,64,68
6672,6672,68,68,61,67,65
6673,6673,42,43,33,66,37
6674,6674,82,75,87,69,77
6675,6675,24,33,38,45,47
6676,6676,65,67,71,62,73
6677,6677,81,85,80,62,63
6678,6678,76,77,69,59,66
6679,6679,75,78,80,58,70
6680,6680,72,72,53,63,65
6681,6681,59,65,43,64,52
6682,6682,89,88,80,65,52
6683,6683,69,68,71,65,65
6684,6684,62,68,57,71,70
6685,6685,67,55,71,68,74
6686,6686,70,70,62,64,71
6687,6687,43,45,54,60,45
6688,6688,58,64,66,63,67
6689,6689,61,64,53,65,60
6690,6690,70,75,67,61,58
6691,6691,45,45,50,66,51
6692,6692,34,33,36,63,37
6693,6693,73,80,71,64,77
6694,6694,63,49,68,65,56
6695,6695,76,73,81,64,80
6696,6696,60,60,62,65,63
6697,6697,84,84,82,65,85
6698,6698,69,62,66,66,66
6699,6699,87,84,80,68,79
6700,6700,80,78,90,63,92
6701,6701,75,73,74,65,77
6702,6702,72,77,72,65,70
6703,6703,77,75,78,64,82
6704,6704,62,66,71,66,75
6705,6705,77,71,76,63,57
6706,6706,50,48,49,66,52
6707,6707,74,79,65,55,64
6708,6708,58,48,60,66,64
6709,6709,74,70,58,61,74
6710,6710,73,69,67,63,60
6711,6711,78,79,77,64,69
6712,6712,71,78,77,65,70
6713,6713,76,77,76,63,67
6714,6714,78,84,83,59,76
6715,6715,85,75,77,59,81
6716,6716,72,75,69,64,70
6717,6717,80,78,66,67,82
6718,6718,67,51,46,67,45
6719,6719,76,77,75,64,74
6720,6720,64,51,68,70,91
6721,6721,75,81,73,63,79
6722,6722,45,33,57,65,67
6723,6723,85,78,64,61,83
6724,6724,51,58,42,64,52
6725,6725,67,70,74,66,80
6726,6726,69,72,70,67,68
6727,6727,74,74,69,64,68
6728,6728,71,74,58,67,59
6729,6729,73,77,72,62,63
6730,6730,56,59,61,61,46
6731,6731,68,68,70,67,61
6732,6732,83,85,84,59,69
6733,6733,74,73,64,64,69
6734,6734,33,44,34,66,34
6735,6735,70,71,80,60,82
6736,6736,76,66,71,68,71
6737,6737,46,44,38,56,55
6738,6738,47,49,59,63,53
6739,6739,38,37,57,64,66
6740,6740,58,78,63,60,34
6741,6741,88,88,91,63,81
6742,6742,74,71,76,64,70
6743,6743,40,42,39,64,48
6744,6744,41,45,40,63,60
6745,6745,43,51,46,65,26
6746,6746,79,77,68,58,75
6747,6747,62,75,63,59,56
6748,6748,80,81,80,67,84
6749,6749,52,52,55,58,52
6750,6750,77,78,89,60,81
6751,6751,54,58,49,64,48
6752,6752,65,65,49,64,65
6753,6753,47,52,57,64,56
6754,6754,53,64,60,67,55
6755,6755,66,67,66,61,51
6756,6756,71,70,50,64,65
6757,6757,75,76,72,64,71
6758,6758,69,76,64,62,66
6759,6759,36,41,48,67,41
6760,6760,47,33,61,63,51
6761,6761,77,75,81,70,79
6762,6762,80,85,76,65,84
6763,6763,72,68,67,63,61
6764,6764,69,69,71,70,75
6765,6765,71,75,70,63,67
6766,6766,59,65,66,69,65
6767,6767,64,70,68,66,71
6768,6768,43,46,36,59,65
6769,6769,85,79,83,66,84
6770,6770,85,80,82,62,77
6771,6771,73,79,75,68,68
6772,6772,81,71,75,63,76
6773,6773,45,38,35,62,38
6774,6774,69,67,65,67,58
6775,6775,76,78,76,63,72
6776,6776,69,71,77,65,73
6777,6777,76,71,73,65,61
6778,6778,77,77,76,62,81
6779,6779,65,66,69,67,71
6780,6780,76,77,75,70,69
6781,6781,77,74,76,63,78
6782,6782,84,83,81,63,79
6783,6783,57,48,64,62,53
6784,6784,39,45,33,60,47
6785,6785,62,65,41,64,55
6786,6786,84,83,90,55,71
6787,6787,83,78,80,61,88
6788,6788,56,68,46,56,56
6789,6789,72,70,79,61,74
6790,6790,58,61,39,60,58
6791,6791,70,72,77,65,80
6792,6792,69,67,70,61,70
6793,6793,52,59,79,64,77
6794,6794,82,83,70,52,72
6795,6795,54,52,61,66,63
6796,6796,67,71,67,64,67
6797,6797,32,33,38,68,37
6798,6798,55,50,56,62,67
6799,6799,61,68,57,66,55
6800,6800,39,34,46,60,40
6801,6801,53,54,51,66,53
6802,6802,66,70,78,62,85
6803,6803,75,77,64,57,65
6804,6804,49,42,36,67,41
6805,6805,68,72,64,63,72
6806,6806,33,37,39,59,22
6807,6807,76,71,78,60,78
6808,6808,68,73,46,63,51
6809,6809,57,62,62,70,65
6810,6810,75,71,74,63,64
6811,6811,24,30,32,54,22
6812,6812,76,75,74,66,66
6813,6813,84,81,78,61,75
6814,6814,55,62,66,64,53
6815,6815,69,68,72,70,71
6816,6816,88,88,82,61,74
6817,6817,75,75,80,65,77
6818,6818,63,63,66,62,56
6819,6819,92,91,89,56,83
6820,6820,66,63,80,67,84
6821,6821,43,35,60,70,53
6822,6822,67,66,50,69,57
6823,6823,78,76,78,58,76
6824,6824,50,56,60,72,63
6825,6825,77,73,64,70,64
6826,6826,73,75,58,62,65
6827,6827,62,61,68,64,70
6828,6828,54,48,56,55,48
6829,6829,58,60,56,62,73
6830,6830,69,72,69,63,72
6831,6831,60,65,59,70,59
6832,6832,70,68,78,65,79
6833,6833,64,66,68,65,66
6834,6834,69,70,64,63,72
6835,6835,80,84,71,54,75
6836,6836,68,64,73,60,77
6837,6837,49,41,61,66,62
6838,6838,79,76,86,67,79
6839,6839,55,55,62,66,67
6840,6840,59,56,40,67,46
6841,6841,44,41,50,59,51
6842,6842,33,34,46,65,41
6843,6843,55,52,47,60,52
6844,6844,84,82,83,57,77
6845,6845,43,34,62,72,71
6846,6846,65,67,59,59,69
6847,6847,77,77,69,59,64
6848,6848,82,76,88,70,80
6849,6849,69,75,71,64,69
6850,6850,77,81,84,63,91
6851,6851,66,73,67,59,77
6852,6852,43,46,47,67,37
6853,6853,70,72,69,65,69
6854,6854,73,70,71,64,75
6855,6855,69,73,71,70,76
6856,6856,51,60,50,65,55
6857,6857,91,89,83,63,73
6858,6858,63,66,73,66,62
6859,6859,70,71,69,66,61
6860,6860,22,27,24,59,23
6861,6861,61,68,46,62,64
6862,6862,78,77,81,56,66
6863,6863,55,63,63,65,64
6864,6864,59,61,64,63,58
6865,6865,72,70,87,57,83
6866,6866,77,76,61,63,57
6867,6867,54,55,51,64,64
6868,6868,46,51,65,60,66
6869,6869,85,87,68,62,66
6870,6870,72,68,80,58,79
6871,6871,78,77,87,67,93
6872,6872,71,73,74,54,73
6873,6873,36,45,57,63,36
6874,6874,34,36,34,64,31
6875,6875,53,57,54,53,54
6876,6876,77,80,76,59,73
6877,6877,62,63,51,62,64
6878,6878,72,77,67,61,77
6879,6879,61,60,74,68,73
6880,6880,72,74,68,68,73
6881,6881,81,89,91,61,82
6882,6882,69,64,74,64,74
6883,6883,36,52,45,66,45
6884,6884,80,77,82,69,84
6885,6885,70,67,84,66,81
6886,6886,33,44,50,66,48
6887,6887,76,70,72,54,66
6888,6888,75,73,78,63,72
6889,6889,85,88,84,68,86
6890,6890,46,48,35,65,34
6891,6891,67,69,59,66,54
6892,6892,57,55,56,67,54
6893,6893,86,92,76,64,77
6894,6894,59,68,72,64,73
6895,6895,77,70,69,70,69
6896,6896,72,74,67,65,80
6897,6897,46,48,41,60,56
6898,6898,91,86,73,65,66
6899,6899,39,40,54,61,52
6900,6900,49,50,58,66,56
6901,6901,64,64,73,70,77
6902,6902,63,69,68,66,71
6903,6903,72,69,68,63,60
6904,6904,75,78,79,68,70
6905,6905,78,83,70,63,73
6906,6906,80,76,75,63,82
6907,6907,78,69,83,63,80
6908,6908,63,65,66,67,62
6909,6909,73,70,73,66,78
6910,6910,74,75,70,64,68
6911,6911,82,79,80,51,82
6912,6912,75,76,68,66,66
6913,6913,70,66,63,67,59
6914,6914,64,66,55,64,61
6915,6915,84,80,87,61,89
6916,6916,31,31,57,68,58
6917,6917,65,65,77,62,71
6918,6918,59,61,58,63,61
6919,6919,41,43,35,62,46
6920,6920,76,72,77,65,77
6921,6921,56,35,63,59,48
6922,6922,65,69,73,65,64
6923,6923,74,74,74,64,65
6924,6924,51,40,60,71,68
6925,6925,70,69,60,68,76
6926,6926,70,72,68,62,81
6927,6927,61,67,66,70,73
6928,6928,61,63,60,65,71
6929,6929,68,68,68,70,61
6930,6930,61,63,66,62,58
6931,6931,63,69,59,65,65
6932,6932,53,65,59,66,54
6933,6933,64,66,79,68,60
6934,6934,65,74,63,66,64
6935,6935,49,52,56,52,48
6936,6936,61,66,59,67,64
6937,6937,60,60,70,65,55
6938,6938,67,59,58,65,71
6939,6939,34,30,48,66,41
6940,6940,50,44,67,68,74
6941,6941,71,70,70,62,73
6942,6942,68,69,68,69,64
6943,6943,68,75,66,67,58
6944,6944,73,69,75,60,74
6945,6945,26,31,39,60,29
6946,6946,54,48,50,63,60
6947,6947,71,58,70,71,75
6948,6948,39,37,32,65,17
6949,6949,74,69,81,57,87
6950,6950,28,32,32,63,47
6951,6951,63,57,63,71,59
6952,6952,72,69,64,62,61
6953,6953,78,77,68,66,75
6954,6954,75,71,75,65,74
6955,6955,68,75,55,60,57
6956,6956,53,62,55,65,56
6957,6957,80,79,70,61,66
6958,6958,32,35,43,64,45
6959,6959,66,54,85,62,54
6960,6960,64,63,58,65,63
6961,6961,74,76,74,66,71
6962,6962,76,74,83,63,82
6963,6963,24,27,22,64,29
6964,6964,68,66,75,67,73
6965,6965,84,81,83,65,89
6966,6966,38,44,46,66,54
6967,6967,74,73,75,70,74
6968,6968,52,64,67,68,62
6969,6969,86,81,92,63,87
6970,6970,60,64,59,68,74
6971,6971,63,60,65,66,63
6972,6972,71,68,73,64,66
6973,6973,66,66,81,67,80
6974,6974,89,86,84,56,86
6975,6975,86,81,71,64,70
6976,6976,78,78,91,59,80
6977,6977,80,83,74,63,60
6978,6978,79,77,73,67,74
6979,6979,74,73,75,63,71
6980,6980,75,61,72,68,70
6981,6981,30,31,29,61,32
6982,6982,60,60,55,67,34
6983,6983,77,65,76,66,68
6984,6984,78,74,83,67,76
6985,6985,64,66,68,64,68
6986,6986,71,74,70,60,64
6987,6987,51,66,55,63,51
6988,6988,69,69,69,68,67
6989,6989,73,79,73,66,75
6990,6990,70,68,65,64,63
6991,6991,76,72,64,68,65
6992,6992,68,72,63,65,57
6993,6993,65,72,66,64,68
6994,6994,31,32,34,70,35
6995,6995,86,84,83,67,75
6996,6996,67,64,75,65,78
6997,6997,61,58,49,63,35
6998,6998,54,45,45,59,43
6999,6999,42,41,35,54,41
7000,7000,43,26,29,63,46
7001,7001,42,46,72,60,78
7002,7002,77,81,75,59,72
7003,7003,71,71,67,71,42
7004,7004,71,69,71,61,72
7005,7005,68,69,59,62,59
7006,7006,64,66,69,73,72
7007,7007,67,60,65,67,33
7008,7008,33,40,55,66,30
7009,7009,60,65,71,67,37
7010,7010,65,65,75,64,77
7011,7011,70,86,76,64,74
7012,7012,76,78,76,66,72
7013,7013,55,66,35,66,54
7014,7014,77,74,80,67,83
7015,7015,76,72,76,70,66
7016,7016,78,88,82,65,70
7017,7017,79,85,75,59,71
7018,7018,79,79,71,62,79
7019,7019,74,72,73,65,75
7020,7020,77,82,72,58,75
7021,7021,28,30,26,62,37
7022,7022,65,59,65,72,60
7023,7023,83,91,69,58,83
7024,7024,74,75,70,68,79
7025,7025,67,71,66,62,65
7026,7026,72,71,70,65,73
7027,7027,47,33,34,58,39
7028,7028,85,85,79,58,73
7029,7029,74,73,69,59,64
7030,7030,64,62,64,61,67
7031,7031,72,65,76,59,78
7032,7032,72,71,67,65,70
7033,7033,46,51,37,65,39
7034,7034,36,33,41,62,39
7035,7035,84,77,76,63,71
7036,7036,65,70,69,64,71
7037,7037,75,77,71,63,66
7038,7038,62,64,56,67,57
7039,7039,73,71,63,62,62
7040,7040,74,69,74,68,75
7041,7041,64,61,76,65,81
7042,7042,35,39,47,68,52
7043,7043,31,31,37,60,30
7044,7044,63,66,72,72,77
7045,7045,72,70,70,57,71
7046,7046,28,23,31,57,33
7047,7047,55,48,50,64,49
7048,7048,70,77,79,66,76
7049,7049,28,32,27,63,38
7050,7050,29,48,58,62,60
7051,7051,72,78,65,60,69
7052,7052,88,93,83,54,70
7053,7053,80,84,71,60,72
7054,7054,78,80,75,60,75
7055,7055,84,85,76,61,73
7056,7056,68,69,74,65,62
7057,7057,89,90,78,73,76
7058,7058,42,51,47,66,73
7059,7059,88,89,82,67,79
7060,7060,81,86,87,68,85
7061,7061,59,52,61,55,64
7062,7062,62,68,73,67,75
7063,7063,51,65,62,56,61
7064,7064,76,77,70,50,72
7065,7065,51,44,80,61,58
7066,7066,83,86,80,63,78
7067,7067,73,71,76,63,81
7068,7068,31,46,53,57,45
7069,7069,91,92,85,59,68
7070,7070,69,68,67,65,68
7071,7071,91,84,84,63,85
7072,7072,64,67,69,67,50
7073,7073,66,67,70,72,78
7074,7074,83,77,87,68,69
7075,7075,67,68,62,65,65
7076,7076,87,77,85,72,85
7077,7077,57,60,53,66,56
7078,7078,71,62,66,66,75
7079,7079,69,69,68,68,68
7080,7080,90,89,70,58,68
7081,7081,94,85,94,70,92
7082,7082,29,31,47,66,56
7083,7083,67,71,66,65,75
7084,7084,41,38,39,62,47
7085,7085,67,70,63,66,48
7086,7086,73,78,67,61,68
7087,7087,69,50,61,66,61
7088,7088,54,65,54,68,60
7089,7089,22,26,25,65,35
7090,7090,80,78,90,64,94
7091,7091,90,90,91,63,66
7092,7092,53,63,45,65,53
7093,7093,66,84,54,63,56
7094,7094,53,63,74,68,61
7095,7095,55,58,65,68,71
7096,7096,64,59,66,64,45
7097,7097,51,67,48,64,52
7098,7098,74,70,77,64,83
7099,7099,54,65,53,64,52
7100,7100,74,54,62,67,76
7101,7101,72,73,70,65,70
7102,7102,75,64,86,59,86
