int_goalkeeping_id,int_player_id,int_diving,int_handling,int_kicking,int_positioning,int_reflexes
5954,5954,9,12,12,9,11
5955,5955,14,11,8,10,13
5956,5956,7,11,10,10,15
5957,5957,13,11,6,5,13
5958,5958,6,9,15,8,11
5959,5959,6,15,11,11,14
5960,5960,16,9,10,13,7
5961,5961,6,8,14,7,10
5962,5962,6,10,13,14,9
5963,5963,14,10,7,16,11
5964,5964,8,9,5,12,10
5965,5965,7,12,11,15,12
5966,5966,8,15,6,8,7
5967,5967,14,14,11,11,12
5968,5968,9,9,15,9,9
5969,5969,15,7,13,12,14
5970,5970,14,10,16,13,9
5971,5971,12,14,8,14,10
5972,5972,12,8,13,9,13
5973,5973,10,12,11,11,16
5974,5974,10,12,10,7,10
5975,5975,12,11,14,8,9
5976,5976,14,15,7,11,14
5977,5977,6,7,15,14,11
5978,5978,11,15,11,9,11
5979,5979,12,6,13,13,8
5980,5980,6,9,5,9,8
5981,5981,11,11,11,7,11
5982,5982,9,13,12,16,11
5983,5983,10,12,12,11,14
5984,5984,6,13,10,8,7
5985,5985,12,12,7,12,14
5986,5986,71,62,74,63,75
5987,5987,8,14,9,8,11
5988,5988,12,13,15,12,10
5989,5989,11,8,7,14,12
5990,5990,12,14,11,7,11
5991,5991,16,12,7,15,14
5992,5992,8,8,9,12,12
5993,5993,9,9,9,9,13
5994,5994,13,14,7,6,15
5995,5995,11,8,14,8,10
5996,5996,7,9,15,8,12
5997,5997,8,11,10,11,15
5998,5998,6,10,10,10,8
5999,5999,13,15,7,14,15
6000,6000,7,11,6,12,7
6001,6001,11,7,9,11,10
6002,6002,7,14,9,7,11
6003,6003,13,12,6,13,14
6004,6004,9,8,8,6,7
6005,6005,70,64,71,65,73
6006,6006,10,15,12,9,14
6007,6007,15,12,10,13,8
6008,6008,10,6,14,14,11
6009,6009,10,6,7,15,13
6010,6010,9,8,16,12,13
6011,6011,14,6,10,14,13
6012,6012,8,6,11,8,8
6013,6013,14,11,10,15,6
6014,6014,15,14,10,13,11
6015,6015,9,9,12,11,9
6016,6016,11,15,6,11,12
6017,6017,8,15,9,10,15
6018,6018,70,67,60,68,70
6019,6019,9,6,9,15,15
6020,6020,15,9,8,9,9
6021,6021,9,8,11,16,14
6022,6022,6,7,14,11,9
6023,6023,15,13,14,9,13
6024,6024,6,7,11,11,13
6025,6025,8,7,9,8,9
6026,6026,12,13,7,7,16
6027,6027,12,16,7,7,7
6028,6028,16,8,14,11,16
6029,6029,10,7,15,13,8
6030,6030,10,14,10,6,7
6031,6031,13,9,16,7,14
6032,6032,9,9,13,9,12
6033,6033,14,10,9,12,7
6034,6034,10,11,7,13,7
6035,6035,13,7,12,15,13
6036,6036,15,16,13,11,10
6037,6037,10,8,15,16,11
6038,6038,8,11,13,7,9
6039,6039,10,7,6,12,14
6040,6040,6,12,14,12,11
6041,6041,15,7,13,12,8
6042,6042,15,12,14,14,9
6043,6043,14,10,8,7,15
6044,6044,14,5,12,11,8
6045,6045,14,9,6,7,9
6046,6046,6,10,11,11,6
6047,6047,13,7,12,10,6
6048,6048,13,14,12,11,9
6049,6049,10,14,14,12,9
6050,6050,6,12,11,11,12
6051,6051,12,11,5,15,8
6052,6052,16,16,12,12,10
6053,6053,7,16,9,11,16
6054,6054,6,7,13,7,10
6055,6055,15,10,12,12,8
6056,6056,10,15,6,11,8
6057,6057,15,14,14,13,6
6058,6058,9,13,10,7,13
6059,6059,8,12,9,13,14
6060,6060,15,13,14,9,7
6061,6061,11,13,9,12,7
6062,6062,10,14,9,12,8
6063,6063,10,9,7,7,14
6064,6064,8,9,12,12,14
6065,6065,11,7,10,15,16
6066,6066,7,12,11,15,9
6067,6067,9,7,13,10,7
6068,6068,12,9,14,12,6
6069,6069,8,11,10,7,13
6070,6070,12,6,15,12,13
6071,6071,10,13,15,6,12
6072,6072,7,14,11,13,8
6073,6073,9,6,10,11,9
6074,6074,6,11,7,14,8
6075,6075,7,13,15,12,7
6076,6076,15,15,7,7,6
6077,6077,6,10,13,7,8
6078,6078,11,13,9,15,11
6079,6079,13,10,7,8,11
6080,6080,6,7,6,6,12
6081,6081,10,9,15,16,13
6082,6082,6,8,13,7,8
6083,6083,9,8,14,7,7
6084,6084,14,11,12,14,15
6085,6085,6,9,7,10,15
6086,6086,79,55,66,55,83
6087,6087,13,8,7,12,6
6088,6088,12,13,14,10,8
6089,6089,11,12,14,9,8
6090,6090,7,6,12,6,7
6091,6091,6,13,11,6,7
6092,6092,9,11,11,10,11
6093,6093,14,11,9,11,7
6094,6094,9,13,5,9,13
6095,6095,15,9,11,14,9
6096,6096,6,16,13,8,15
6097,6097,16,11,14,10,13
6098,6098,13,10,8,14,14
6099,6099,70,66,64,69,67
6100,6100,8,11,12,11,12
6101,6101,8,8,15,16,7
6102,6102,5,14,15,6,10
6103,6103,11,14,6,7,7
6104,6104,13,12,8,10,13
6105,6105,12,13,6,9,6
6106,6106,16,8,15,9,9
6107,6107,14,12,16,9,14
6108,6108,68,66,58,69,72
6109,6109,15,9,6,13,10
6110,6110,11,5,14,11,11
6111,6111,7,13,12,11,8
6112,6112,5,11,13,5,10
6113,6113,69,67,66,69,70
6114,6114,8,5,14,13,10
6115,6115,16,12,12,15,16
6116,6116,8,15,13,14,12
6117,6117,8,8,13,14,16
6118,6118,8,8,13,13,10
6119,6119,10,13,13,9,6
6120,6120,15,13,10,12,13
6121,6121,7,10,14,13,8
6122,6122,11,10,12,10,11
6123,6123,5,10,7,6,6
6124,6124,13,10,13,8,6
6125,6125,6,14,11,8,12
6126,6126,8,7,14,7,10
6127,6127,5,13,5,9,7
6128,6128,7,7,12,13,15
6129,6129,14,9,12,15,11
6130,6130,12,7,11,7,7
6131,6131,5,8,6,9,5
6132,6132,12,13,15,13,11
6133,6133,9,12,6,9,13
6134,6134,71,69,64,67,71
6135,6135,10,7,12,15,15
6136,6136,12,10,7,11,6
6137,6137,12,8,16,13,10
6138,6138,9,8,8,6,16
6139,6139,13,12,9,5,9
6140,6140,6,9,10,12,16
6141,6141,10,14,12,12,15
6142,6142,11,6,7,12,13
6143,6143,8,16,12,7,12
6144,6144,6,9,14,13,12
6145,6145,7,9,7,11,14
6146,6146,7,8,13,9,13
6147,6147,12,9,12,10,14
6148,6148,10,6,6,8,9
6149,6149,16,12,6,6,16
6150,6150,8,9,15,11,9
6151,6151,16,15,14,6,14
6152,6152,13,6,10,12,16
6153,6153,12,12,13,6,13
6154,6154,11,8,8,15,7
6155,6155,8,9,10,7,11
6156,6156,12,7,8,10,13
6157,6157,12,11,6,6,6
6158,6158,14,11,6,8,13
6159,6159,8,11,10,7,13
6160,6160,15,5,8,13,15
6161,6161,5,10,8,11,10
6162,6162,66,69,65,68,71
6163,6163,6,7,14,12,13
6164,6164,10,11,13,10,11
6165,6165,12,9,8,9,8
6166,6166,68,65,65,70,69
6167,6167,12,15,14,10,9
6168,6168,9,12,14,8,11
6169,6169,12,12,8,7,10
6170,6170,12,15,7,6,9
6171,6171,14,6,15,15,14
6172,6172,7,7,7,6,15
6173,6173,8,12,11,8,15
6174,6174,6,5,10,14,14
6175,6175,6,10,9,12,14
6176,6176,13,9,10,5,8
6177,6177,9,11,11,8,6
6178,6178,8,10,11,5,12
6179,6179,11,12,11,13,13
6180,6180,9,10,10,14,14
6181,6181,13,12,7,8,15
6182,6182,73,64,59,70,72
6183,6183,16,16,9,15,15
6184,6184,14,13,12,14,7
6185,6185,8,12,7,10,8
6186,6186,13,9,11,8,12
6187,6187,14,16,13,6,11
6188,6188,12,7,14,9,12
6189,6189,13,15,12,9,14
6190,6190,8,9,11,8,15
6191,6191,13,7,9,5,5
6192,6192,9,11,5,7,9
6193,6193,11,10,10,12,8
6194,6194,9,8,5,5,11
6195,6195,9,6,10,11,7
6196,6196,7,12,10,10,6
6197,6197,8,7,11,15,12
6198,6198,12,10,6,13,12
6199,6199,70,69,64,69,70
6200,6200,15,8,7,8,8
6201,6201,12,6,8,7,6
6202,6202,12,8,5,6,13
6203,6203,14,6,7,9,8
6204,6204,15,15,9,6,9
6205,6205,69,70,68,68,68
6206,6206,6,14,10,6,14
6207,6207,74,61,63,64,76
6208,6208,8,16,12,15,8
6209,6209,14,12,6,7,14
6210,6210,6,7,14,12,15
6211,6211,10,15,7,14,15
6212,6212,71,66,77,67,72
6213,6213,7,14,8,13,7
6214,6214,12,12,7,12,7
6215,6215,69,63,61,71,72
6216,6216,14,15,10,13,10
6217,6217,70,64,67,69,69
6218,6218,15,13,14,7,15
6219,6219,14,6,5,11,12
6220,6220,67,70,63,69,72
6221,6221,15,11,7,12,7
6222,6222,6,13,13,12,11
6223,6223,12,13,10,14,7
6224,6224,8,12,9,11,11
6225,6225,15,12,7,15,8
6226,6226,9,7,13,11,15
6227,6227,68,70,67,66,72
6228,6228,12,9,9,8,7
6229,6229,71,63,63,70,72
6230,6230,8,9,14,12,6
6231,6231,9,9,10,13,14
6232,6232,15,11,10,6,12
6233,6233,10,14,7,8,7
6234,6234,11,11,15,7,10
6235,6235,6,7,15,8,10
6236,6236,14,11,10,5,8
6237,6237,8,10,15,12,6
6238,6238,19,10,14,13,17
6239,6239,11,6,6,8,9
6240,6240,14,9,14,12,13
6241,6241,11,10,8,11,9
6242,6242,16,8,6,16,10
6243,6243,8,14,7,8,13
6244,6244,6,14,8,9,9
6245,6245,13,5,13,14,13
6246,6246,10,15,6,15,13
6247,6247,12,10,13,11,6
6248,6248,11,6,7,15,11
6249,6249,13,10,10,5,7
6250,6250,9,7,14,8,6
6251,6251,6,13,14,12,8
6252,6252,16,13,12,10,11
6253,6253,12,12,9,9,13
6254,6254,9,13,7,9,10
6255,6255,69,66,61,68,71
6256,6256,7,15,9,14,16
6257,6257,8,9,9,13,9
6258,6258,9,8,12,7,7
6259,6259,13,13,14,9,8
6260,6260,14,8,8,13,8
6261,6261,8,16,14,8,11
6262,6262,15,12,15,7,7
6263,6263,7,12,16,16,14
6264,6264,8,9,8,9,11
6265,6265,13,14,9,8,14
6266,6266,6,11,15,7,7
6267,6267,9,14,10,12,13
6268,6268,10,14,13,10,15
6269,6269,13,15,13,12,14
6270,6270,12,16,16,7,15
6271,6271,10,11,9,8,14
6272,6272,74,59,67,71,72
6273,6273,8,15,15,15,10
6274,6274,12,9,12,12,5
6275,6275,8,9,9,9,12
6276,6276,5,14,5,7,7
6277,6277,7,12,9,8,10
6278,6278,12,9,10,8,8
6279,6279,68,67,69,66,72
6280,6280,72,65,72,64,73
6281,6281,73,65,63,68,70
6282,6282,7,7,13,11,11
6283,6283,8,12,9,8,12
6284,6284,74,64,70,65,72
6285,6285,13,15,9,9,9
6286,6286,7,13,16,12,9
6287,6287,9,10,13,11,12
6288,6288,15,8,13,8,14
6289,6289,6,9,16,10,10
6290,6290,8,9,13,8,7
6291,6291,14,10,12,14,6
6292,6292,16,11,13,12,16
6293,6293,5,12,13,10,6
6294,6294,14,14,11,12,10
6295,6295,7,13,16,10,7
6296,6296,6,5,6,7,13
6297,6297,70,65,59,67,74
6298,6298,8,7,8,12,12
6299,6299,13,19,18,18,10
6300,6300,13,6,9,14,13
6301,6301,15,6,10,16,13
6302,6302,13,7,8,6,10
6303,6303,12,14,13,13,11
6304,6304,11,14,9,11,8
6305,6305,14,14,8,11,9
6306,6306,7,10,8,11,9
6307,6307,9,13,7,8,7
6308,6308,10,8,14,12,9
6309,6309,10,9,6,7,8
6310,6310,68,64,63,70,75
6311,6311,7,7,13,14,10
6312,6312,66,65,70,70,75
6313,6313,14,10,8,11,6
6314,6314,8,13,15,11,12
6315,6315,15,13,6,11,9
6316,6316,9,12,15,12,13
6317,6317,12,16,14,6,12
6318,6318,14,12,13,11,12
6319,6319,12,13,12,14,10
6320,6320,13,8,8,13,6
6321,6321,9,10,14,7,11
6322,6322,13,7,10,13,10
6323,6323,5,8,6,6,5
6324,6324,12,14,13,7,11
6325,6325,10,10,7,8,12
6326,6326,14,12,10,6,9
6327,6327,10,5,9,11,10
6328,6328,9,9,8,11,10
6329,6329,6,7,13,6,9
6330,6330,10,14,9,8,13
6331,6331,7,10,10,10,14
6332,6332,7,7,16,6,6
6333,6333,72,62,64,65,73
6334,6334,9,6,12,8,12
6335,6335,13,9,11,8,7
6336,6336,7,11,15,7,12
6337,6337,6,7,12,14,12
6338,6338,9,15,7,9,11
6339,6339,8,10,15,13,13
6340,6340,12,8,13,5,12
6341,6341,12,12,15,14,7
6342,6342,9,13,9,8,14
6343,6343,8,14,5,9,9
6344,6344,72,64,64,67,69
6345,6345,13,14,7,15,9
6346,6346,70,67,63,66,73
6347,6347,11,9,10,15,10
6348,6348,8,12,11,11,11
6349,6349,11,11,11,9,7
6350,6350,9,15,14,9,9
6351,6351,65,74,69,68,67
6352,6352,71,68,71,65,72
6353,6353,12,7,7,9,10
6354,6354,12,6,7,8,7
6355,6355,6,7,12,12,13
6356,6356,9,6,13,12,7
6357,6357,6,16,10,11,7
6358,6358,9,9,9,8,10
6359,6359,14,14,12,14,15
6360,6360,15,9,9,7,16
6361,6361,9,9,14,10,14
6362,6362,9,10,12,11,5
6363,6363,69,71,46,70,73
6364,6364,8,14,14,13,10
6365,6365,7,6,8,10,8
6366,6366,12,7,15,9,10
6367,6367,13,9,11,12,13
6368,6368,6,12,12,6,7
6369,6369,8,6,6,13,15
6370,6370,15,6,7,13,6
6371,6371,15,10,15,6,10
6372,6372,15,9,11,6,10
6373,6373,8,6,13,12,16
6374,6374,10,10,15,8,15
6375,6375,7,7,15,14,11
6376,6376,8,11,5,10,10
6377,6377,11,10,11,9,11
6378,6378,6,7,12,10,16
6379,6379,13,10,12,6,8
6380,6380,14,9,5,10,10
6381,6381,5,8,7,8,7
6382,6382,8,5,15,5,15
6383,6383,70,63,60,69,73
6384,6384,10,11,10,14,8
6385,6385,15,7,11,14,16
6386,6386,6,11,14,12,5
6387,6387,10,12,8,7,14
6388,6388,9,12,6,10,7
6389,6389,69,70,68,68,71
6390,6390,13,12,7,6,14
6391,6391,14,9,12,12,9
6392,6392,68,66,61,67,73
6393,6393,10,13,13,10,9
6394,6394,15,7,9,10,16
6395,6395,66,70,67,68,65
6396,6396,74,62,68,63,69
6397,6397,72,63,64,66,67
6398,6398,12,10,13,9,9
6399,6399,67,65,59,68,70
6400,6400,8,13,16,11,8
6401,6401,6,8,11,10,9
6402,6402,11,9,9,14,14
6403,6403,10,15,9,10,15
6404,6404,8,15,12,11,10
6405,6405,9,8,6,6,11
6406,6406,67,65,64,65,72
6407,6407,9,14,6,9,11
6408,6408,13,6,10,13,13
6409,6409,10,9,7,15,7
6410,6410,10,8,8,8,7
6411,6411,11,10,7,13,14
6412,6412,12,14,12,13,6
6413,6413,11,12,5,10,6
6414,6414,5,11,12,8,7
6415,6415,14,10,9,12,11
6416,6416,14,15,13,16,9
6417,6417,14,8,8,8,6
6418,6418,16,13,10,10,7
6419,6419,69,67,69,64,68
6420,6420,8,8,7,9,11
6421,6421,14,10,9,16,10
6422,6422,6,8,7,16,8
6423,6423,7,14,11,8,9
6424,6424,14,8,10,11,10
6425,6425,15,11,7,8,11
6426,6426,9,14,15,14,16
6427,6427,15,16,15,7,11
6428,6428,9,12,12,8,7
6429,6429,10,8,6,10,15
6430,6430,67,64,61,70,70
6431,6431,15,15,14,15,16
6432,6432,10,11,13,7,12
6433,6433,13,11,13,13,13
6434,6434,14,14,11,8,11
6435,6435,7,13,11,12,6
6436,6436,13,9,12,10,9
6437,6437,16,16,10,7,8
6438,6438,8,8,9,9,9
6439,6439,68,70,63,65,71
6440,6440,12,14,8,14,5
6441,6441,16,14,10,16,10
6442,6442,16,11,12,9,14
6443,6443,9,12,12,10,10
6444,6444,14,11,6,10,8
6445,6445,9,15,13,11,11
6446,6446,13,11,15,11,8
6447,6447,7,15,6,15,8
6448,6448,10,14,11,13,12
6449,6449,13,6,10,11,14
6450,6450,15,8,6,9,7
6451,6451,67,66,69,69,71
6452,6452,15,7,7,15,9
6453,6453,12,6,13,14,10
6454,6454,6,7,6,13,8
6455,6455,6,6,9,6,16
6456,6456,8,10,8,13,15
6457,6457,14,6,7,13,12
6458,6458,8,8,12,15,8
6459,6459,10,9,7,6,7
6460,6460,14,13,9,14,9
6461,6461,13,12,11,6,13
6462,6462,8,10,10,14,14
6463,6463,13,14,12,8,14
6464,6464,10,14,15,10,8
6465,6465,11,14,6,16,16
6466,6466,9,11,9,10,10
6467,6467,6,9,12,7,12
6468,6468,12,6,15,15,6
6469,6469,7,12,8,9,14
6470,6470,14,14,14,11,8
6471,6471,11,13,14,14,15
6472,6472,9,11,7,10,15
6473,6473,15,11,10,12,7
6474,6474,13,8,9,12,8
6475,6475,50,40,73,51,47
6476,6476,11,6,9,10,14
6477,6477,15,7,8,11,12
6478,6478,9,10,15,15,9
6479,6479,13,8,12,10,12
6480,6480,13,15,9,8,7
6481,6481,5,13,15,12,14
6482,6482,8,13,10,14,7
6483,6483,8,6,6,13,10
6484,6484,10,11,8,7,12
6485,6485,5,11,15,7,11
6486,6486,11,13,7,11,10
6487,6487,15,13,14,8,10
6488,6488,11,6,8,9,7
6489,6489,16,9,15,13,14
6490,6490,14,10,6,7,15
6491,6491,7,11,6,12,9
6492,6492,10,15,13,13,16
6493,6493,6,10,10,15,14
6494,6494,9,7,12,8,9
6495,6495,7,15,8,12,12
6496,6496,12,13,14,11,5
6497,6497,14,9,10,11,14
6498,6498,13,6,12,13,6
6499,6499,6,16,6,10,8
6500,6500,12,13,7,15,8
6501,6501,12,9,10,14,8
6502,6502,15,8,6,8,8
6503,6503,11,11,6,7,11
6504,6504,9,6,6,12,10
6505,6505,6,12,13,11,10
6506,6506,6,16,11,7,10
6507,6507,12,8,12,9,12
6508,6508,13,7,15,15,9
6509,6509,71,64,61,66,69
6510,6510,8,10,8,11,11
6511,6511,12,9,10,14,10
6512,6512,66,66,63,64,70
6513,6513,6,10,8,14,13
6514,6514,10,9,9,14,7
6515,6515,6,12,11,8,14
6516,6516,10,9,8,7,7
6517,6517,16,13,15,16,8
6518,6518,6,10,6,12,7
6519,6519,8,8,12,7,13
6520,6520,12,6,9,7,7
6521,6521,15,14,16,14,10
6522,6522,5,8,8,13,10
6523,6523,6,15,13,11,12
6524,6524,13,16,11,6,10
6525,6525,10,13,7,9,12
6526,6526,15,14,8,8,14
6527,6527,66,63,58,67,72
6528,6528,6,7,12,12,7
6529,6529,7,10,8,13,5
6530,6530,16,16,11,12,9
6531,6531,10,7,7,12,5
6532,6532,10,13,11,13,8
6533,6533,8,15,9,15,7
6534,6534,8,10,6,8,7
6535,6535,13,8,12,11,14
6536,6536,6,9,10,6,7
6537,6537,16,14,13,11,10
6538,6538,12,12,10,9,11
6539,6539,13,6,12,12,12
6540,6540,12,12,9,9,7
6541,6541,13,7,12,11,6
6542,6542,13,9,13,13,16
6543,6543,8,10,9,9,8
6544,6544,6,15,6,10,15
6545,6545,11,15,11,19,18
6546,6546,10,9,12,10,5
6547,6547,10,14,6,15,6
6548,6548,6,12,16,14,12
6549,6549,70,63,65,66,71
6550,6550,11,7,9,14,12
6551,6551,15,13,14,14,10
6552,6552,7,15,7,9,10
6553,6553,67,70,64,69,68
6554,6554,16,10,11,8,8
6555,6555,10,9,14,10,9
6556,6556,14,6,9,6,12
6557,6557,11,12,7,8,12
6558,6558,9,16,13,11,9
6559,6559,15,8,13,15,8
6560,6560,8,12,12,11,7
6561,6561,10,12,9,10,8
6562,6562,15,13,11,13,10
6563,6563,11,8,15,8,12
6564,6564,9,13,6,16,15
6565,6565,7,7,10,7,14
6566,6566,6,14,15,16,13
6567,6567,7,6,7,7,8
6568,6568,11,7,11,7,5
6569,6569,14,7,14,13,11
6570,6570,9,8,13,7,11
6571,6571,11,11,10,7,13
6572,6572,6,10,6,12,13
6573,6573,13,14,12,10,16
6574,6574,9,11,10,10,15
6575,6575,14,9,8,8,6
6576,6576,13,10,12,12,12
6577,6577,10,8,14,11,10
6578,6578,13,6,14,7,7
6579,6579,11,15,12,7,10
6580,6580,11,16,8,8,6
6581,6581,72,65,63,66,67
6582,6582,63,68,70,71,67
6583,6583,15,16,12,10,7
6584,6584,9,9,15,11,10
6585,6585,10,13,13,16,10
6586,6586,15,13,14,6,11
6587,6587,11,15,9,8,13
6588,6588,7,14,8,11,13
6589,6589,16,10,10,7,12
6590,6590,7,13,14,14,15
6591,6591,9,12,16,12,14
6592,6592,16,16,8,15,11
6593,6593,13,15,14,11,12
6594,6594,13,11,10,9,8
6595,6595,15,14,15,7,8
6596,6596,8,14,10,15,12
6597,6597,7,14,6,8,9
6598,6598,70,67,65,64,71
6599,6599,15,14,15,12,11
6600,6600,7,9,11,5,13
6601,6601,16,15,9,16,9
6602,6602,6,6,9,8,8
6603,6603,13,13,9,12,11
6604,6604,10,15,7,14,8
6605,6605,6,7,9,11,15
6606,6606,9,15,7,12,9
6607,6607,16,16,8,6,10
6608,6608,8,13,6,9,15
6609,6609,15,10,14,8,5
6610,6610,11,7,8,5,5
6611,6611,12,6,10,13,14
6612,6612,8,12,11,13,14
6613,6613,13,7,16,9,12
6614,6614,13,11,10,16,14
6615,6615,13,13,10,8,7
6616,6616,12,11,6,15,11
6617,6617,7,5,11,14,9
6618,6618,14,11,13,16,12
6619,6619,13,13,9,16,13
6620,6620,6,11,14,12,6
6621,6621,10,15,15,14,10
6622,6622,68,67,63,66,70
6623,6623,10,13,6,9,13
6624,6624,6,7,15,14,14
6625,6625,7,13,15,8,15
6626,6626,7,11,14,15,7
6627,6627,7,14,9,9,5
6628,6628,16,13,10,7,10
6629,6629,9,12,14,11,10
6630,6630,10,10,6,13,9
6631,6631,5,12,11,10,12
6632,6632,70,69,63,69,71
6633,6633,10,8,9,11,8
6634,6634,8,6,13,15,11
6635,6635,8,14,7,9,6
6636,6636,12,13,7,7,13
6637,6637,13,6,7,16,10
6638,6638,10,14,8,14,9
6639,6639,69,70,64,70,68
6640,6640,13,11,10,16,13
6641,6641,7,12,13,12,10
6642,6642,14,10,15,7,11
6643,6643,19,11,11,12,12
6644,6644,8,13,12,14,14
6645,6645,67,66,78,67,68
6646,6646,12,14,6,13,15
6647,6647,9,7,7,14,13
6648,6648,67,69,58,65,70
6649,6649,6,12,12,16,6
6650,6650,68,65,62,64,73
6651,6651,12,12,10,14,15
6652,6652,7,9,8,15,13
6653,6653,9,9,11,8,5
6654,6654,12,14,14,14,10
6655,6655,9,8,7,9,7
6656,6656,66,66,68,63,72
6657,6657,8,10,7,13,13
6658,6658,11,10,9,15,5
6659,6659,10,13,14,10,6
6660,6660,12,15,14,11,6
6661,6661,11,7,5,6,9
6662,6662,10,8,10,14,11
6663,6663,14,14,6,7,12
6664,6664,13,9,8,6,12
6665,6665,14,7,9,12,11
6666,6666,10,13,8,10,10
6667,6667,8,13,10,6,8
6668,6668,10,9,12,10,13
6669,6669,14,12,11,10,9
6670,6670,13,15,9,16,8
6671,6671,14,7,13,6,12
6672,6672,8,11,11,10,9
6673,6673,71,65,64,67,68
6674,6674,13,7,8,9,6
6675,6675,71,67,65,70,72
6676,6676,16,16,11,15,13
6677,6677,15,6,12,12,10
6678,6678,14,7,10,6,11
6679,6679,13,10,13,15,7
6680,6680,6,8,7,5,5
6681,6681,11,11,7,10,12
6682,6682,8,8,6,15,10
6683,6683,6,7,5,8,8
6684,6684,8,9,11,8,10
6685,6685,9,12,11,12,8
6686,6686,14,10,9,6,7
6687,6687,11,8,6,14,14
6688,6688,9,12,11,14,15
6689,6689,13,6,8,16,10
6690,6690,9,6,12,9,9
6691,6691,64,66,70,69,70
6692,6692,8,13,16,13,8
6693,6693,16,9,13,15,12
6694,6694,13,10,8,12,7
6695,6695,12,6,11,13,9
6696,6696,14,15,9,7,10
6697,6697,13,12,12,13,6
6698,6698,12,9,12,11,14
6699,6699,13,12,14,13,9
6700,6700,13,14,7,6,5
6701,6701,10,9,10,11,9
6702,6702,8,14,7,10,12
6703,6703,6,5,6,8,5
6704,6704,10,8,7,8,12
6705,6705,9,16,9,15,8
6706,6706,9,10,12,8,7
6707,6707,6,14,9,5,13
6708,6708,6,10,11,5,10
6709,6709,12,9,11,12,11
6710,6710,6,11,12,8,14
6711,6711,7,14,10,14,8
6712,6712,9,11,14,11,16
6713,6713,7,6,13,8,12
6714,6714,15,12,10,9,8
6715,6715,6,9,11,11,13
6716,6716,10,9,7,6,5
6717,6717,16,7,14,15,11
6718,6718,9,12,7,7,10
6719,6719,10,9,7,9,12
6720,6720,10,11,11,6,16
6721,6721,12,12,5,7,14
6722,6722,13,16,6,10,14
6723,6723,6,5,15,12,12
6724,6724,12,7,8,10,12
6725,6725,12,16,16,8,16
6726,6726,6,9,9,10,8
6727,6727,6,15,8,15,10
6728,6728,11,6,10,7,6
6729,6729,10,10,15,9,10
6730,6730,65,69,63,68,71
6731,6731,15,9,14,11,14
6732,6732,7,9,12,15,14
6733,6733,8,14,6,14,15
6734,6734,16,10,10,9,14
6735,6735,7,12,8,6,9
6736,6736,7,8,14,14,10
6737,6737,71,65,73,68,70
6738,6738,6,9,13,15,14
6739,6739,15,13,15,14,16
6740,6740,7,10,11,11,5
6741,6741,6,16,16,7,10
6742,6742,12,11,6,10,6
6743,6743,69,64,68,66,70
6744,6744,66,65,68,67,70
6745,6745,11,8,16,16,16
6746,6746,14,12,6,7,6
6747,6747,5,8,6,10,6
6748,6748,11,13,7,16,15
6749,6749,67,64,65,69,74
6750,6750,7,12,12,11,14
6751,6751,10,10,15,15,8
6752,6752,8,8,6,7,6
6753,6753,10,16,15,15,9
6754,6754,10,7,12,10,10
6755,6755,13,13,14,11,10
6756,6756,10,16,10,10,6
6757,6757,6,12,9,5,11
6758,6758,15,9,8,9,10
6759,6759,15,15,15,15,14
6760,6760,12,15,12,16,13
6761,6761,5,14,5,9,6
6762,6762,11,11,10,13,13
6763,6763,7,8,8,14,5
6764,6764,6,10,15,9,11
6765,6765,6,13,6,12,13
6766,6766,7,8,6,16,12
6767,6767,12,8,8,13,14
6768,6768,69,66,60,68,73
6769,6769,6,7,10,7,10
6770,6770,11,11,12,11,15
6771,6771,5,11,8,11,10
6772,6772,9,11,11,6,15
6773,6773,72,60,71,66,70
6774,6774,9,8,16,13,12
6775,6775,12,14,8,14,14
6776,6776,6,10,10,8,14
6777,6777,13,10,8,13,11
6778,6778,15,10,7,10,9
6779,6779,16,6,6,9,14
6780,6780,11,7,14,13,12
6781,6781,9,15,13,8,12
6782,6782,11,6,14,5,10
6783,6783,8,13,8,9,10
6784,6784,11,13,11,6,6
6785,6785,10,7,8,7,9
6786,6786,8,9,11,9,13
6787,6787,6,6,8,9,9
6788,6788,14,8,7,11,9
6789,6789,9,16,9,9,6
6790,6790,16,16,10,7,9
6791,6791,9,7,5,14,9
6792,6792,9,7,12,12,7
6793,6793,9,7,14,12,13
6794,6794,13,6,13,12,15
6795,6795,14,12,12,13,8
6796,6796,6,13,10,6,14
6797,6797,69,63,65,66,70
6798,6798,69,68,64,69,67
6799,6799,7,8,14,10,10
6800,6800,6,13,15,10,7
6801,6801,10,11,12,8,10
6802,6802,11,15,9,14,9
6803,6803,12,14,12,15,8
6804,6804,10,13,14,9,7
6805,6805,6,10,8,7,8
6806,6806,67,68,74,67,70
6807,6807,6,10,14,15,14
6808,6808,13,14,7,11,13
6809,6809,5,12,5,7,12
6810,6810,8,14,14,8,11
6811,6811,70,68,64,67,69
6812,6812,15,16,12,10,15
6813,6813,8,14,12,6,9
6814,6814,6,7,14,10,10
6815,6815,9,7,10,16,7
6816,6816,14,10,15,11,10
6817,6817,13,11,13,12,9
6818,6818,15,6,12,7,7
6819,6819,15,9,10,14,7
6820,6820,8,9,11,7,14
6821,6821,71,62,69,64,71
6822,6822,5,9,8,14,12
6823,6823,8,8,14,10,14
6824,6824,10,9,9,7,5
6825,6825,11,6,6,7,10
