int_attacking_id,int_player_id,int_crossing,int_finishing,int_heading_accuracy,int_short_passing,int_volleys
5458,5458,64,72,67,75,70
5459,5459,61,60,51,71,60
5460,5460,68,36,50,61,56
5461,5461,46,48,56,71,47
5462,5462,67,70,74,65,66
5463,5463,64,70,60,65,68
5464,5464,67,52,49,64,46
5465,5465,54,66,68,68,67
5466,5466,33,25,65,68,32
5467,5467,58,74,49,63,63
5468,5468,58,61,49,71,62
5469,5469,17,16,15,28,18
5470,5470,69,46,66,62,29
5471,5471,64,70,50,64,58
5472,5472,66,66,47,71,57
5473,5473,46,49,70,72,45
5474,5474,10,12,14,32,17
5475,5475,65,47,47,62,56
5476,5476,65,51,59,63,38
5477,5477,71,58,45,68,69
5478,5478,65,60,47,65,49
5479,5479,48,36,64,66,34
5480,5480,59,67,58,65,63
5481,5481,60,45,64,77,59
5482,5482,64,64,52,62,60
5483,5483,56,39,56,72,39
5484,5484,69,66,34,65,64
5485,5485,64,32,64,62,22
5486,5486,75,62,67,71,61
5487,5487,69,46,58,61,47
5488,5488,67,56,62,64,48
5489,5489,60,36,63,68,38
5490,5490,65,21,68,67,26
5491,5491,71,31,66,65,42
5492,5492,63,47,61,74,48
5493,5493,59,51,58,71,63
5494,5494,11,8,15,26,11
5495,5495,62,70,62,67,62
5496,5496,48,38,56,67,47
5497,5497,66,42,60,67,31
5498,5498,62,37,67,64,26
5499,5499,60,69,29,58,66
5500,5500,58,74,61,66,64
5501,5501,70,68,48,68,56
5502,5502,31,22,67,48,26
5503,5503,65,65,46,71,60
5504,5504,62,65,62,64,67
5505,5505,61,39,61,56,33
5506,5506,66,69,58,67,65
5507,5507,64,48,65,73,52
5508,5508,50,29,70,68,29
5509,5509,64,68,57,72,66
5510,5510,29,28,69,58,23
5511,5511,68,61,59,68,69
5512,5512,63,65,51,66,62
5513,5513,24,20,70,60,19
5514,5514,55,67,64,71,51
5515,5515,62,66,53,59,57
5516,5516,47,27,63,64,30
5517,5517,44,69,68,69,65
5518,5518,55,70,62,65,58
5519,5519,42,75,72,65,67
5520,5520,49,55,57,69,39
5521,5521,49,70,63,57,69
5522,5522,41,42,64,72,61
5523,5523,38,40,66,67,26
5524,5524,29,70,66,64,62
5525,5525,70,36,64,61,26
5526,5526,32,35,67,71,37
5527,5527,60,67,60,68,64
5528,5528,66,62,42,65,58
5529,5529,66,60,47,64,58
5530,5530,42,42,65,70,31
5531,5531,41,36,72,62,26
5532,5532,13,9,17,16,29
5533,5533,53,73,61,64,65
5534,5534,14,17,12,23,12
5535,5535,60,65,56,63,49
5536,5536,18,11,22,33,13
5537,5537,67,39,40,62,29
5538,5538,8,8,11,20,4
5539,5539,59,49,65,70,45
5540,5540,66,47,59,67,58
5541,5541,64,33,53,70,64
5542,5542,46,70,71,61,58
5543,5543,35,24,70,65,27
5544,5544,12,13,10,36,12
5545,5545,43,32,68,73,37
5546,5546,57,58,54,60,65
5547,5547,14,6,11,29,8
5548,5548,57,61,41,72,52
5549,5549,24,11,14,22,20
5550,5550,60,60,68,72,55
5551,5551,67,53,67,63,49
5552,5552,71,67,50,65,42
5553,5553,60,68,61,68,53
5554,5554,62,68,61,67,69
5555,5555,40,28,73,51,14
5556,5556,30,75,80,49,66
5557,5557,45,32,62,69,35
5558,5558,63,59,32,66,61
5559,5559,49,74,67,58,69
5560,5560,59,54,60,68,53
5561,5561,63,30,71,52,27
5562,5562,60,70,60,67,67
5563,5563,66,65,67,69,65
5564,5564,69,36,60,63,28
5565,5565,67,72,53,67,71
5566,5566,33,36,72,69,32
5567,5567,50,34,71,67,41
5568,5648,75,63,37,83,43
5569,5568,66,52,57,60,44
5570,5569,73,55,66,71,55
5571,5570,59,73,73,67,59
5572,5571,73,40,49,68,29
5573,5572,72,68,45,66,56
5574,5573,27,31,68,69,26
5575,5574,68,40,71,65,38
5576,5575,47,70,68,67,43
5577,5576,58,39,62,66,38
5578,5577,56,45,72,76,40
5579,5578,66,66,42,68,56
5580,5579,67,61,62,65,59
5581,5580,65,65,41,67,67
5582,5581,63,63,55,73,61
5583,5582,73,50,72,71,53
5584,5583,34,42,80,51,31
5585,5584,13,11,17,24,14
5586,5585,66,65,45,64,48
5587,5586,65,62,22,64,57
5588,5587,41,71,73,60,70
5589,5588,64,56,55,73,63
5590,5589,71,25,69,64,33
5591,5590,38,50,71,64,43
5592,5591,67,44,57,69,48
5593,5592,59,70,79,56,70
5594,5593,64,70,73,66,62
5595,5594,69,63,52,66,72
5596,5595,72,56,63,68,50
5597,5596,65,68,55,72,61
5598,5597,58,28,58,62,21
5599,5598,70,64,34,68,71
5600,5599,66,68,50,74,65
5601,5600,68,69,63,67,72
5602,5601,37,43,73,55,34
5603,5602,71,44,45,74,56
5604,5603,67,60,38,69,55
5605,5604,59,51,59,76,43
5606,5605,45,72,69,63,63
5607,5606,59,71,58,59,67
5608,5607,61,48,47,71,39
5609,5608,76,52,58,68,66
5610,5609,11,8,12,22,9
5611,5610,65,45,72,71,54
5612,5611,59,50,39,72,42
5613,5612,45,39,75,69,37
5614,5613,40,62,68,71,52
5615,5614,60,41,70,64,47
5616,5615,40,69,69,66,55
5617,5616,68,63,65,63,59
5618,5617,64,62,58,63,37
5619,5618,21,15,15,51,15
5620,5619,63,37,62,66,31
5621,5620,67,42,50,62,32
5622,5621,17,16,18,24,16
5623,5622,67,42,44,64,38
5624,5623,67,43,55,64,35
5625,5624,75,65,63,71,52
5626,5625,66,64,64,68,65
5627,5626,51,63,60,69,65
5628,5627,68,67,51,66,59
5629,5628,61,51,65,68,35
5630,5629,67,67,59,65,53
5631,5630,75,66,66,73,69
5632,5631,48,28,69,70,27
5633,5632,52,72,66,63,70
5634,5633,48,38,52,66,39
5635,5634,17,12,30,30,13
5636,5635,13,19,18,37,17
5637,5636,69,66,64,67,59
5638,5637,18,14,27,34,14
5639,5638,44,67,43,75,38
5640,5639,48,36,70,70,29
5641,5640,55,58,52,74,51
5642,5641,69,67,44,62,64
5643,5642,65,44,50,63,35
5644,5643,35,33,69,57,34
5645,5644,66,68,61,69,64
5646,5645,46,24,72,66,31
5647,5646,72,61,51,68,57
5648,5647,35,69,68,60,61
5649,5649,55,69,66,68,58
5650,5650,16,8,21,29,10
5651,5651,67,61,70,72,64
5652,5652,64,66,55,66,57
5653,5653,52,36,75,67,41
5654,5654,65,30,47,66,27
5655,5655,60,75,66,64,66
5656,5656,66,65,47,69,62
5657,5657,66,67,51,63,56
5658,5658,48,34,55,65,63
5659,5659,38,32,74,63,36
5660,5660,62,39,59,69,48
5661,5661,67,68,57,73,65
5662,5662,70,68,43,71,63
5663,5663,67,68,54,65,58
5664,5664,22,37,71,64,30
5665,5665,15,20,20,17,17
5666,5666,58,66,74,65,62
5667,5667,72,69,50,72,67
5668,5668,11,15,11,22,8
5669,5669,57,58,72,61,50
5670,5670,44,71,76,59,58
5671,5671,23,13,13,29,13
5672,5672,52,62,65,72,62
5673,5673,63,55,48,71,65
5674,5674,65,41,55,65,40
5675,5675,66,54,55,69,54
5676,5676,55,47,65,68,31
5677,5677,64,57,51,76,57
5678,5678,63,47,67,70,41
5679,5679,57,66,57,64,48
5680,5680,44,48,77,66,32
5681,5681,61,64,58,75,45
5682,5682,46,79,83,60,70
5683,5683,22,7,12,16,8
5684,5684,63,64,58,67,37
5685,5685,11,8,10,24,14
5686,5686,62,60,69,62,53
5687,5687,71,44,72,69,58
5688,5688,63,62,51,61,73
5689,5689,64,64,46,52,63
5690,5690,11,11,16,19,11
5691,5691,64,62,61,66,66
5692,5692,45,22,67,66,26
5693,5693,65,76,66,63,57
5694,5694,44,72,65,66,66
5695,5695,48,57,67,73,48
5696,5696,64,69,59,67,62
5697,5697,58,30,59,66,30
5698,5698,70,58,72,70,73
5699,5699,65,64,37,66,47
5700,5700,73,52,49,68,52
5701,5701,71,73,62,70,55
5702,5702,69,48,69,68,42
5703,5703,72,63,44,73,57
5704,5704,69,46,61,64,31
5705,5705,60,34,51,70,45
5706,5706,61,71,33,66,45
5707,5707,45,40,74,58,42
5708,5708,64,25,58,60,34
5709,5709,40,44,65,70,35
5710,5710,50,44,65,71,38
5711,5711,64,25,67,61,29
5712,5712,72,66,58,69,64
5713,5713,64,58,35,58,51
5714,5714,62,68,68,67,69
5715,5715,73,34,55,72,34
5716,5716,62,69,66,70,68
5717,5717,34,21,69,53,24
5718,5718,40,42,70,62,41
5719,5719,62,70,48,68,64
5720,5720,46,72,68,64,64
5721,5721,47,30,61,64,64
5722,5722,44,44,72,68,37
5723,5723,66,31,60,49,30
5724,5724,65,59,44,66,63
5725,5725,66,62,67,71,71
5726,5726,58,42,59,71,33
5727,5727,15,13,16,27,11
5728,5728,34,71,78,56,59
5729,5729,62,23,62,65,36
5730,5730,73,58,51,72,44
5731,5731,66,44,58,66,54
5732,5732,45,41,71,63,52
5733,5733,36,30,75,61,31
5734,5734,48,29,73,54,28
5735,5735,76,59,49,71,67
5736,5736,56,71,64,62,53
5737,5737,70,52,57,66,61
5738,5738,39,38,75,58,37
5739,5739,56,30,71,62,30
5740,5740,13,11,13,32,10
5741,5741,58,53,58,77,57
5742,5742,58,49,59,67,42
5743,5743,59,48,72,73,55
5744,5744,49,72,69,53,66
5745,5745,15,20,15,29,17
5746,5746,38,69,26,68,36
5747,5747,48,74,67,53,61
5748,5748,33,53,71,58,50
5749,5749,69,67,55,67,63
5750,5750,12,12,18,34,14
5751,5751,67,63,51,68,46
5752,5752,61,67,37,63,49
5753,5753,42,23,66,67,33
5754,5754,74,59,46,69,65
5755,5755,60,63,61,72,55
5756,5756,61,68,38,68,53
5757,5757,49,29,67,72,35
5758,5758,66,62,68,69,66
5759,5759,65,60,58,65,69
5760,5760,52,58,69,65,64
5761,5761,55,66,71,73,48
5762,5762,62,65,69,69,61
5763,5763,43,34,68,66,34
5764,5764,69,53,64,74,31
5765,5765,69,58,48,68,37
5766,5766,65,64,52,64,52
5767,5767,15,9,14,24,7
5768,5768,59,69,65,67,60
5769,5769,51,60,80,69,48
5770,5770,33,37,73,66,24
5771,5771,52,28,72,68,23
5772,5772,60,29,69,63,43
5773,5773,43,24,66,59,32
5774,5774,14,8,11,25,8
5775,5775,65,66,45,69,57
5776,5776,65,54,70,65,47
5777,5777,70,27,65,68,43
5778,5778,66,64,56,66,62
5779,5779,64,34,61,63,35
5780,5780,69,58,56,67,60
5781,5781,17,19,20,31,12
5782,5782,60,63,69,63,65
5783,5783,71,61,61,67,72
5784,5784,51,73,63,64,64
5785,5785,59,64,70,63,52
5786,5786,70,65,56,72,63
5787,5787,71,64,62,70,54
5788,5788,68,55,65,66,49
5789,5789,50,59,61,72,58
5790,5790,63,69,62,64,58
5791,5791,13,12,11,14,12
5792,5792,71,53,45,66,54
5793,5793,31,21,66,69,24
5794,5794,60,67,42,75,46
5795,5795,66,58,66,71,66
5796,5796,36,79,77,55,65
5797,5797,41,73,61,62,65
5798,5798,52,69,64,64,63
5799,5799,67,47,62,64,42
5800,5800,43,61,60,69,34
5801,5801,59,58,54,72,54
5802,5802,56,68,61,70,64
5803,5803,72,37,58,66,52
5804,5804,28,18,70,62,22
5805,5805,22,34,69,54,20
5806,5806,70,62,40,66,70
5807,5807,56,33,69,66,49
5808,5808,13,12,19,32,14
5809,5809,72,58,62,66,48
5810,5810,70,42,60,70,48
5811,5811,47,35,74,65,35
5812,5812,59,67,72,69,64
5813,5813,62,63,39,68,50
5814,5814,13,6,14,43,12
5815,5815,12,14,15,14,16
5816,5816,52,44,64,69,46
5817,5817,64,66,53,71,58
5818,5818,35,71,71,59,67
5819,5819,68,60,55,64,30
5820,5820,69,31,59,67,30
5821,5821,65,35,55,62,33
5822,5822,71,30,52,65,32
5823,5823,68,61,58,66,56
5824,5824,31,34,68,56,42
5825,5825,40,43,67,71,35
5826,5826,12,11,13,27,13
5827,5827,72,51,49,70,59
5828,5828,63,49,59,76,39
5829,5829,15,12,12,26,14
5830,5830,51,28,59,68,35
5831,5831,65,34,53,65,39
5832,5832,63,72,45,63,48
5833,5833,56,54,53,72,56
5834,5834,61,40,63,63,28
5835,5835,61,64,68,73,65
5836,5836,67,32,48,62,30
5837,5837,65,79,75,60,88
5838,5838,50,40,73,58,44
5839,5839,66,77,61,55,65
5840,5840,52,65,57,62,59
5841,5841,45,67,68,63,57
5842,5842,64,63,66,62,48
5843,5843,71,45,50,64,49
5844,5844,74,63,54,72,68
5845,5845,48,31,65,69,26
5846,5846,58,52,65,68,48
5847,5847,67,64,42,75,68
5848,5848,28,25,67,68,28
5849,5849,40,29,68,53,41
5850,5850,36,42,70,71,32
5851,5851,69,46,60,68,56
5852,5852,19,16,13,32,15
5853,5853,44,71,63,59,62
5854,5854,71,67,65,68,67
5855,5855,65,64,46,65,57
5856,5856,55,51,60,69,54
5857,5857,64,68,67,65,61
5858,5858,30,26,69,63,32
5859,5859,52,63,50,73,39
5860,5860,51,70,71,64,71
5861,5861,70,54,47,71,69
5862,5862,64,60,45,66,60
5863,5863,13,13,17,36,11
5864,5864,62,71,75,62,62
5865,5865,63,29,63,65,27
5866,5866,58,69,62,65,69
5867,5867,66,65,65,66,65
5868,5868,8,5,11,17,4
5869,5869,72,64,51,62,71
5870,5870,41,31,75,65,34
5871,5871,65,65,44,62,50
5872,5872,47,68,70,54,68
5873,5873,64,40,68,65,35
5874,5874,62,48,56,55,30
5875,5875,39,42,68,68,33
5876,5876,76,72,62,73,64
5877,5877,36,32,73,66,30
5878,5878,10,9,10,23,6
5879,5879,38,35,70,67,24
5880,5880,72,43,47,68,38
5881,5881,65,60,52,71,50
5882,5882,72,31,58,62,35
5883,5883,60,63,67,71,41
5884,5884,13,9,13,27,9
5885,5885,50,26,67,63,43
5886,5886,59,59,39,67,65
5887,5887,66,66,48,71,63
5888,5888,66,59,39,68,51
5889,5889,63,40,53,62,42
5890,5890,47,72,67,58,59
5891,5891,66,63,58,65,52
5892,5892,32,37,66,62,34
5893,5893,66,57,63,63,58
5894,5894,66,64,43,68,54
5895,5895,47,60,66,67,50
5896,5896,67,36,61,66,36
5897,5897,73,63,56,71,65
5898,5898,14,11,17,30,14
5899,5899,71,22,69,65,27
5900,5900,57,40,36,74,30
5901,5901,68,66,67,70,56
5902,5902,14,17,12,37,16
5903,5903,65,66,44,68,49
5904,5904,23,26,74,60,27
5905,5905,48,32,56,67,34
5906,5906,64,51,51,72,64
5907,5907,30,39,72,56,35
5908,5908,64,63,36,72,62
5909,5909,36,28,74,54,36
5910,5910,70,60,34,71,59
5911,5911,12,19,18,23,17
5912,5912,51,67,62,68,60
5913,5913,55,67,68,67,73
5914,5914,56,29,69,71,23
5915,5915,69,49,56,72,40
5916,5916,69,38,67,64,32
5917,5917,62,34,57,68,47
5918,5918,66,70,67,66,68
5919,5919,72,45,55,67,45
5920,5920,55,42,59,71,47
5921,5921,58,43,68,69,52
5922,5922,38,38,68,62,38
5923,5923,62,66,48,73,54
5924,5924,60,48,43,67,61
5925,5925,69,40,48,66,37
5926,5926,38,51,71,62,49
5927,5927,69,31,61,61,23
5928,5928,61,68,75,59,58
5929,5929,70,63,47,65,56
5930,5930,61,55,63,65,31
5931,5931,69,63,46,73,59
5932,5932,52,51,49,70,46
5933,5933,45,70,76,60,68
5934,5934,64,65,58,66,72
5935,5935,16,6,10,29,8
5936,5936,58,37,61,65,26
5937,5937,65,61,47,62,60
5938,5938,67,35,65,62,35
5939,5939,40,24,65,62,31
5940,5940,57,72,64,61,66
5941,5941,71,52,68,66,48
5942,5942,29,16,73,50,30
5943,5943,66,54,47,70,40
5944,5944,72,58,58,72,33
5945,5945,50,38,73,65,39
5946,5946,40,43,70,55,52
5947,5947,61,49,60,72,53
5948,5948,65,54,49,59,37
5949,5949,76,30,50,64,31
5950,5950,41,70,62,46,70
5951,5951,63,61,54,64,41
5952,5952,67,62,43,67,56
5953,5953,50,41,70,61,42
5954,5954,68,65,51,66,39
5955,5955,37,38,68,56,23
5956,5956,66,59,46,65,43
5957,5957,63,43,72,62,39
5958,5958,65,43,65,72,53
5959,5959,55,59,59,71,57
5960,5960,42,69,65,57,57
5961,5961,66,61,58,67,49
5962,5962,34,69,72,66,68
5963,5963,73,59,77,75,58
5964,5964,68,48,52,62,48
5965,5965,51,73,72,64,69
5966,5966,68,45,52,62,45
5967,5967,59,35,53,66,34
5968,5968,58,46,53,69,45
5969,5969,63,40,64,62,25
5970,5970,48,33,69,63,43
5971,5971,50,71,77,53,66
5972,5972,62,67,62,70,58
5973,5973,68,65,56,67,74
5974,5974,73,65,35,59,48
5975,5975,34,69,64,63,64
5976,5976,66,68,44,70,65
5977,5977,69,46,60,68,45
5978,5978,30,28,70,64,34
5979,5979,61,58,56,69,47
5980,5980,46,73,67,61,69
5981,5981,63,70,53,66,68
5982,5982,62,67,35,71,57
5983,5983,65,70,66,72,60
5984,5984,59,38,56,66,36
5985,5985,40,38,57,63,30
5986,5986,11,18,11,34,15
5987,5987,52,58,34,71,67
5988,5988,74,55,66,71,61
5989,5989,65,70,43,70,53
5990,5990,62,30,72,57,32
5991,5991,64,53,58,62,30
5992,5992,65,60,46,68,38
5993,5993,69,49,59,66,54
5994,5994,65,49,47,67,46
5995,5995,61,63,36,69,55
5996,5996,61,69,52,69,63
5997,5997,65,62,45,62,53
5998,5998,36,71,64,67,66
5999,5999,72,66,49,68,62
6000,6000,57,63,36,66,46
6001,6001,67,64,43,75,64
6002,6002,60,54,58,70,46
6003,6003,64,68,53,80,57
6004,6004,61,55,40,73,58
6005,6005,19,18,14,32,16
6006,6006,61,46,63,67,40
6007,6007,74,56,49,72,50
6008,6008,62,32,51,73,46
6009,6009,50,51,68,67,30
6010,6010,71,61,68,69,67
6011,6011,67,54,49,70,59
6012,6012,65,70,67,67,65
6013,6013,45,40,69,58,29
6014,6014,61,56,65,70,57
6015,6015,72,54,59,63,53
6016,6016,68,46,55,64,48
6017,6017,52,35,66,59,36
6018,6018,12,12,13,27,12
6019,6019,37,52,57,71,38
6020,6020,66,49,65,63,30
6021,6021,67,56,49,65,45
6022,6022,67,61,55,72,60
6023,6023,61,68,55,65,58
6024,6024,36,27,71,60,31
6025,6025,54,71,64,65,62
6026,6026,46,32,71,64,13
6027,6027,67,46,52,66,46
6028,6028,64,76,61,60,61
6029,6029,57,53,68,69,36
6030,6030,70,34,47,58,42
6031,6031,67,38,63,65,35
6032,6032,71,64,66,72,63
6033,6033,41,52,73,61,49
6034,6034,62,29,65,64,27
6035,6035,73,66,46,72,50
6036,6036,61,64,55,64,61
6037,6037,68,65,53,66,61
6038,6038,64,40,60,62,58
6039,6039,64,58,52,73,58
6040,6040,57,74,63,64,65
6041,6041,48,56,57,70,38
6042,6042,66,69,62,66,60
6043,6043,64,72,66,69,66
6044,6044,65,36,73,65,30
6045,6045,54,40,42,69,43
6046,6046,48,73,59,62,66
6047,6047,63,58,59,66,74
6048,6048,59,68,56,64,64
6049,6049,48,60,68,78,46
6050,6050,63,65,58,74,69
6051,6051,67,71,39,68,45
6052,6052,66,35,49,68,36
6053,6053,63,63,55,67,61
6054,6054,60,50,60,73,52
6055,6055,67,66,59,67,63
6056,6056,62,65,63,65,67
6057,6057,58,65,56,70,46
6058,6058,67,68,48,75,72
6059,6059,68,73,66,58,79
6060,6060,46,38,70,61,21
6061,6061,61,67,39,60,44
6062,6062,68,62,67,69,68
6063,6063,60,69,59,59,61
6064,6064,31,42,71,62,27
6065,6065,62,61,56,62,40
6066,6066,52,72,67,63,70
6067,6067,57,67,70,64,60
6068,6068,65,68,50,65,65
6069,6069,66,41,62,64,34
6070,6070,67,64,49,61,48
6071,6071,52,33,63,63,31
6072,6072,63,65,37,65,61
6073,6073,65,56,47,73,56
6074,6074,71,62,48,69,61
6075,6075,66,63,49,64,54
6076,6076,52,53,72,71,56
6077,6077,53,37,47,72,24
6078,6078,71,29,66,67,39
6079,6079,48,39,67,72,37
6080,6080,65,65,37,71,64
6081,6081,52,53,74,66,43
6082,6082,40,42,73,61,29
6083,6083,33,27,68,57,23
6084,6084,69,70,52,68,66
6085,6085,67,63,47,68,64
6086,6086,8,9,8,18,8
6087,6087,61,63,47,69,51
6088,6088,64,44,62,67,33
6089,6089,34,26,71,70,14
6090,6090,72,58,58,73,60
6091,6091,34,64,74,70,38
6092,6092,43,34,70,60,42
6093,6093,34,30,67,55,33
6094,6094,68,51,70,66,32
6095,6095,53,21,70,69,32
6096,6096,50,39,54,69,56
6097,6097,63,33,57,67,49
6098,6098,55,61,61,68,54
6099,6099,13,13,18,23,9
6100,6100,62,64,56,66,55
6101,6101,68,45,66,68,65
6102,6102,29,28,66,64,23
6103,6103,66,63,59,69,66
6104,6104,64,62,38,72,43
6105,6105,70,56,40,67,48
6106,6106,39,30,69,66,30
6107,6107,59,70,71,63,67
6108,6108,11,8,11,19,6
6109,6109,31,19,65,67,28
6110,6110,45,45,60,75,43
6111,6111,53,73,78,57,66
6112,6112,64,31,68,42,32
6113,6113,11,15,11,36,14
6114,6114,63,31,63,65,31
6115,6115,28,37,73,58,24
6116,6116,66,71,67,67,61
6117,6117,61,50,69,69,59
6118,6118,64,69,59,65,50
6119,6119,68,61,56,69,60
6120,6120,64,61,54,64,61
6121,6121,29,45,73,63,38
6122,6122,66,32,58,62,35
6123,6123,58,66,49,67,62
6124,6124,36,33,69,62,33
6125,6125,43,71,68,63,64
6126,6126,68,36,53,64,31
6127,6127,59,70,68,58,65
6128,6128,57,75,60,62,68
6129,6129,75,38,59,66,48
6130,6130,49,32,68,62,26
6131,6131,71,39,49,58,22
6132,6132,32,23,68,73,28
6133,6133,52,66,50,66,59
6134,6134,13,18,12,31,7
6135,6135,67,42,39,70,40
6136,6136,59,52,70,69,45
6137,6137,57,61,52,62,45
6138,6138,70,64,60,69,69
6139,6139,66,50,60,68,56
6140,6140,58,63,49,71,55
6141,6141,51,47,58,74,42
6142,6142,69,51,37,69,57
6143,6143,57,58,58,60,63
6144,6144,64,47,53,62,45
6145,6145,61,23,53,62,25
6146,6146,68,62,64,66,57
6147,6147,54,69,68,62,68
6148,6148,75,36,64,72,35
6149,6149,36,35,71,59,46
6150,6150,32,70,74,58,64
6151,6151,36,43,54,72,51
6152,6152,30,28,73,56,36
6153,6153,23,31,65,72,25
6154,6154,51,41,73,65,24
6155,6155,67,51,64,68,42
6156,6156,55,65,49,72,51
6157,6157,59,24,72,60,35
6158,6158,61,72,61,59,57
6159,6159,72,49,41,65,59
6160,6160,19,32,72,65,28
6161,6161,62,68,58,74,66
6162,6162,13,10,12,17,12
6163,6163,61,24,64,57,33
6164,6164,53,69,62,67,55
6165,6165,55,30,62,70,31
6166,6166,10,9,8,23,15
6167,6167,60,58,57,71,40
6168,6168,66,58,53,62,57
6169,6169,76,65,65,66,54
6170,6170,71,54,39,68,60
6171,6171,26,19,70,60,33
6172,6172,67,67,38,68,64
6173,6173,69,32,55,68,35
6174,6174,35,22,68,60,25
6175,6175,64,61,56,71,49
6176,6176,70,51,64,69,40
6177,6177,49,67,64,68,58
6178,6178,62,60,42,65,42
6179,6179,67,56,43,74,53
6180,6180,67,58,40,66,47
6181,6181,67,19,61,64,28
6182,6182,13,9,13,32,8
6183,6183,69,69,40,71,62
6184,6184,44,38,70,66,42
6185,6185,65,62,41,71,41
6186,6186,44,40,57,73,18
6187,6187,60,29,69,67,44
6188,6188,53,70,75,65,60
6189,6189,66,56,58,70,48
6190,6190,60,65,70,64,62
6191,6191,26,29,64,67,36
6192,6192,54,67,66,61,57
6193,6193,37,73,64,63,61
6194,6194,67,61,55,68,57
6195,6195,60,69,41,60,64
6196,6196,55,32,69,62,33
6197,6197,61,72,54,64,33
6198,6198,69,65,31,66,48
6199,6199,12,8,15,18,7
6200,6200,45,22,70,64,26
6201,6201,52,74,71,58,66
6202,6202,52,33,57,72,33
6203,6203,67,59,57,72,59
6204,6204,67,60,43,67,64
6205,6205,19,18,24,20,18
6206,6206,67,32,38,71,46
6207,6207,14,13,17,27,17
6208,6208,56,37,69,62,31
6209,6209,73,49,58,67,56
6210,6210,68,65,48,69,62
6211,6211,74,69,57,64,60
6212,6212,13,12,10,34,16
6213,6213,69,68,42,73,56
6214,6214,61,69,62,67,66
6215,6215,11,12,11,18,16
6216,6216,65,66,59,68,64
6217,6217,15,15,16,30,14
6218,6218,32,19,75,54,24
6219,6219,56,69,74,64,70
6220,6220,11,9,13,25,5
6221,6221,68,54,61,71,55
6222,6222,54,64,58,72,48
6223,6223,59,75,68,59,71
6224,6224,38,31,70,55,33
6225,6225,72,55,51,74,58
6226,6226,49,53,58,72,46
6227,6227,12,17,19,25,16
6228,6228,45,22,64,68,17
6229,6229,20,12,23,27,13
6230,6230,32,68,78,56,59
6231,6231,37,33,67,68,34
6232,6232,72,39,67,63,51
6233,6233,61,67,53,67,59
6234,6234,76,34,58,59,32
6235,6235,66,61,62,73,54
6236,6236,58,68,42,71,58
6237,6237,58,37,57,61,30
6238,6238,66,42,69,65,60
6239,6239,62,70,60,67,65
6240,6240,48,38,65,72,35
6241,6241,65,63,30,68,45
6242,6242,69,60,61,67,68
6243,6243,29,33,70,60,34
6244,6244,64,62,45,70,60
6245,6245,32,24,66,65,27
6246,6246,67,67,62,63,61
6247,6247,55,35,48,73,48
6248,6248,64,59,70,64,71
6249,6249,40,33,73,54,35
6250,6250,67,33,70,65,41
6251,6251,20,40,70,59,26
6252,6252,27,37,70,64,31
6253,6253,65,37,58,66,39
6254,6254,60,62,52,67,66
6255,6255,21,17,17,29,14
6256,6256,43,52,48,75,37
6257,6257,56,66,39,68,65
6258,6258,76,29,58,70,33
6259,6259,47,24,66,66,29
6260,6260,51,65,52,71,48
6261,6261,40,41,70,64,35
6262,6262,23,20,68,55,29
6263,6263,23,21,73,51,23
6264,6264,65,43,55,63,51
6265,6265,66,67,54,73,66
6266,6266,42,62,78,69,57
6267,6267,28,22,65,62,23
6268,6268,44,50,64,73,43
6269,6269,66,62,44,68,37
6270,6270,66,62,36,62,49
6271,6271,71,67,41,66,57
6272,6272,17,19,18,41,18
6273,6273,31,72,78,58,55
6274,6274,63,58,46,75,55
6275,6275,66,56,64,75,56
6276,6276,59,36,66,58,35
6277,6277,66,45,55,66,27
6278,6278,57,65,54,71,52
6279,6279,20,4,13,33,8
6280,6280,14,11,17,37,11
6281,6281,9,8,9,29,6
6282,6282,56,29,60,66,31
6283,6283,66,40,58,69,44
6284,6284,13,9,14,36,10
6285,6285,36,28,70,62,26
6286,6286,68,61,49,67,60
6287,6287,64,23,48,63,25
6288,6288,72,45,53,70,32
6289,6289,73,55,53,72,53
6290,6290,47,69,43,67,42
6291,6291,52,72,70,68,67
6292,6292,45,61,65,69,58
6293,6293,67,60,57,71,66
6294,6294,49,25,66,71,39
6295,6295,23,22,71,62,31
6296,6296,67,61,61,66,48
6297,6297,12,15,20,24,20
6298,6298,39,45,73,55,49
6299,6299,54,48,69,62,52
6300,6300,40,64,51,73,44
6301,6301,60,71,72,65,69
6302,6302,43,20,82,59,28
6303,6303,56,60,51,72,63
6304,6304,21,23,77,69,32
6305,6305,40,69,91,53,68
6306,6306,45,19,70,68,25
6307,6307,33,21,74,54,36
6308,6308,40,28,64,59,25
6309,6309,47,72,61,62,64
6310,6310,13,20,10,32,16
6311,6311,56,62,44,70,68
6312,6312,10,11,20,24,13
6313,6313,54,35,70,71,40
6314,6314,57,38,73,65,33
6315,6315,71,54,56,68,46
6316,6316,63,70,56,70,49
6317,6317,62,46,69,70,54
6318,6318,64,45,61,66,49
6319,6319,58,71,71,66,64
6320,6320,64,66,59,68,64
6321,6321,70,41,60,64,35
