int_player_id,str_player_name,str_positions,dt_date_of_birth,int_height,int_weight,int_overall_rating,int_potential_rating,str_best_position,int_best_overall_rating,int_value,int_wage,str_player_image_url,int_team_id,str_nationality
4315,Jessy Moulin,GK,1/13/1986,185,88,71,71,GK,71,325000,14000,https://cdn.sofifa.com/players/172/198/21_120.png,118,France
4316,Bryan Josue Acosta Ramos,"CM, CDM",11/24/1993,173,73,71,72,CM,72,2200000,6000,https://cdn.sofifa.com/players/239/782/21_120.png,300,Honduras
4317,Maximilian Wittek,"LB, LWB, LM",8/21/1995,173,70,71,76,LB,71,2600000,10000,https://cdn.sofifa.com/players/224/423/21_120.png,286,Germany
4318,Carlos Alexandre Reis Pinto,RB,7/8/1998,187,77,71,79,RB,71,4000000,4000,https://cdn.sofifa.com/players/238/759/21_120.png,312,Portugal
4319,Jean-Armel Kana-Biyik,CB,7/3/1989,184,86,71,71,CB,71,1500000,9000,https://cdn.sofifa.com/players/183/975/21_120.png,247,Cameroon
4320,Aden Flint,CB,7/11/1989,197,83,71,71,CB,71,1500000,17000,https://cdn.sofifa.com/players/202/408/21_120.png,215,England
4321,Pedro Miguel Almeida Lopes Pereira,"RB, RWB, RM",1/22/1998,185,72,71,81,RB,71,4000000,7000,https://cdn.sofifa.com/players/230/824/21_120.png,234,Portugal
4322,Andreas Aalen Vindheim,"RB, RM",8/4/1995,184,78,71,76,RB,71,2600000,500,https://cdn.sofifa.com/players/212/137/21_120.png,116,Norway
4323,Martin Fraisl,GK,5/10/1993,187,79,71,73,GK,71,1700000,5000,https://cdn.sofifa.com/players/227/497/21_120.png,278,Austria
4324,Jonathan Pablo Bottinelli,CB,9/14/1984,180,79,71,71,CB,71,500000,7000,https://cdn.sofifa.com/players/142/762/21_120.png,371,Argentina
4325,Przemysław Frankowski,"RM, LM",4/12/1995,175,68,71,74,RM,72,2500000,6000,https://cdn.sofifa.com/players/212/138/21_120.png,349,Poland
4326,Emre Taşdemir,"LB, LM",8/8/1995,176,70,71,75,LWB,72,2500000,28000,https://cdn.sofifa.com/players/223/402/21_120.png,73,Turkey
4327,Sergio Floccari,ST,11/12/1981,180,79,71,71,ST,71,650000,18000,https://cdn.sofifa.com/players/169/386/21_120.png,187,Italy
4328,Mohammed Ibrahim Kanoo,"CDM, CM",9/22/1994,191,71,71,76,CDM,73,2500000,20000,https://cdn.sofifa.com/players/220/075/21_120.png,124,Saudi Arabia
4329,Ailton Nuno Cardenhas Macedo,GK,2/29/2000,193,84,71,71,GK,71,1600000,8000,https://cdn.sofifa.com/players/230/315/21_120.png,119,Brazil
4330,Andrey Eshchenko,RB,2/9/1984,176,74,71,71,RB,71,425000,20000,https://cdn.sofifa.com/players/170/923/21_120.png,107,Russia
4331,Fernando Manuel Ferreira Fonseca,RB,3/14/1997,182,75,71,79,RB,71,4000000,5000,https://cdn.sofifa.com/players/238/507/21_120.png,280,Portugal
4332,Yacine Adli,"CM, CAM",7/29/2000,186,75,71,81,CAM,74,4000000,11000,https://cdn.sofifa.com/players/243/627/21_120.png,96,France
4333,Milan Škoda,ST,1/16/1986,190,86,71,71,ST,71,900000,11000,https://cdn.sofifa.com/players/183/211/21_120.png,193,Czech Republic
4334,Nicolai Møller Boilesen,LB,2/16/1992,186,75,71,71,LB,71,1700000,13000,https://cdn.sofifa.com/players/200/108/21_120.png,146,Denmark
4335,Bauyrzhan Islamkhan,"CAM, LM",2/23/1993,174,64,71,72,CAM,72,2200000,850,https://cdn.sofifa.com/players/213/420/21_120.png,336,Kazakhstan
4336,Cristopher Benjamín Toselli Ríos,GK,6/15/1988,183,75,71,71,GK,71,925000,6000,https://cdn.sofifa.com/players/189/357/21_120.png,151,Chile
4337,Aleksandr Zhirov,CB,1/24/1991,193,89,71,71,CB,71,1600000,6000,https://cdn.sofifa.com/players/229/294/21_120.png,278,Russia
4338,김인성 金仁成,"LM, CAM",9/9/1989,180,74,71,71,LM,71,1800000,6000,https://cdn.sofifa.com/players/208/047/21_120.png,250,Korea Republic
4339,Mame Baba Thiam,"ST, RM, LM",10/9/1992,185,79,71,71,ST,71,2000000,38000,https://cdn.sofifa.com/players/217/007/21_120.png,74,Senegal
4340,Vincent Edouard André Koziello,"CM, CDM",10/28/1995,168,58,71,76,CAM,73,2800000,15000,https://cdn.sofifa.com/players/225/199/21_120.png,279,France
4341,Julián Álvarez,"RW, RM",1/31/2000,170,71,71,84,CAM,73,4500000,9000,https://cdn.sofifa.com/players/246/191/21_120.png,57,Argentina
4342,Emiliano Ramiro Papa,LB,4/19/1982,169,67,71,71,LB,71,425000,5000,https://cdn.sofifa.com/players/143/025/21_120.png,389,Argentina
4343,Steven Moreira,"RB, CB",8/13/1994,179,75,71,73,CDM,72,2200000,5000,https://cdn.sofifa.com/players/212/401/21_120.png,258,France
4344,Ager Aketxe Barrutia,"CAM, RM",12/30/1993,174,69,71,73,CAM,73,2300000,7000,https://cdn.sofifa.com/players/213/937/21_120.png,177,Spain
4345,Fernando Monetti,GK,2/21/1989,180,76,71,71,GK,71,1000000,10000,https://cdn.sofifa.com/players/215/985/21_120.png,138,Argentina
4346,Kirill Nababkin,"CB, LB, RB",9/8/1986,184,77,71,71,CB,71,900000,23000,https://cdn.sofifa.com/players/167/601/21_120.png,97,Russia
4347,Søren Krukow Rieks,LM,4/7/1987,185,75,71,71,LM,71,1200000,6000,https://cdn.sofifa.com/players/179/633/21_120.png,222,Denmark
4348,Mariusz Stępiński,ST,5/12/1995,183,72,71,75,ST,73,2600000,23000,https://cdn.sofifa.com/players/208/306/21_120.png,274,Poland
4349,三竿 健斗,"CDM, CM",4/16/1996,181,73,71,75,CDM,72,2400000,6000,https://cdn.sofifa.com/players/232/882/21_120.png,327,Japan
4350,Michał Pazdan,CB,9/21/1987,181,78,71,71,CB,71,1200000,15000,https://cdn.sofifa.com/players/185/010/21_120.png,235,Poland
4351,Caleb Ekuban,"ST, RM, CAM",3/23/1994,182,80,71,73,ST,73,2400000,21000,https://cdn.sofifa.com/players/239/795/21_120.png,157,Ghana
4352,Andre Wisdom,"RB, CB",5/9/1993,186,78,71,72,CB,73,2000000,17000,https://cdn.sofifa.com/players/201/908/21_120.png,227,England
4353,Adam Taggart,"ST, CF",6/2/1993,180,73,71,71,ST,71,2000000,4000,https://cdn.sofifa.com/players/202/676/21_120.png,473,Australia
4354,Silas Wamangituka,"RM, LM, ST",10/6/1999,189,79,71,83,ST,74,4500000,12000,https://cdn.sofifa.com/players/245/940/21_120.png,144,DR Congo
4355,Aleksandar Sedlar,"CB, CDM",12/13/1991,178,79,71,73,CB,73,1900000,7000,https://cdn.sofifa.com/players/234/933/21_120.png,159,Serbia
4356,Ionuț Nedelcearu,CB,4/25/1996,190,79,71,79,CB,73,3900000,650,https://cdn.sofifa.com/players/242/614/21_120.png,142,Romania
4357,Francisco Javier Hidalgo Gómez,RB,3/30/1994,178,72,71,74,RB,71,2300000,14000,https://cdn.sofifa.com/players/252/086/21_120.png,55,Spain
4358,Adam Reach,"CAM, RW, RM",2/3/1993,185,73,71,71,LM,72,2000000,13000,https://cdn.sofifa.com/players/204/215/21_120.png,215,England
4359,Fabrício Santos de Jesus,"CDM, CM",6/13/1992,177,72,71,72,CB,72,1800000,10000,https://cdn.sofifa.com/players/220/087/21_120.png,193,Brazil
4360,Julian Pollersbeck,GK,8/16/1994,195,87,71,75,GK,71,2000000,23000,https://cdn.sofifa.com/players/224/440/21_120.png,41,Germany
4361,Adrián González Morales,"CM, CAM",5/25/1988,183,78,71,71,CM,71,1500000,7000,https://cdn.sofifa.com/players/178/616/21_120.png,254,Spain
4362,Roman Neustädter,"CB, CDM",2/18/1988,188,81,71,71,CDM,72,0,0,https://cdn.sofifa.com/players/186/296/21_120.png,,Russia
4363,Mickaël Le Bihan,ST,5/16/1990,184,80,71,71,ST,71,1800000,6000,https://cdn.sofifa.com/players/201/145/21_120.png,269,France
4364,Jordy de Wijs,CB,1/8/1995,189,95,71,74,CB,73,2200000,6000,https://cdn.sofifa.com/players/224/186/21_120.png,465,Netherlands
4365,Charles Traoré,LB,1/1/1992,180,74,71,71,LB,71,1700000,15000,https://cdn.sofifa.com/players/231/098/21_120.png,99,Mali
4366,Tiago Manuel Dias Correia,"LM, RM",7/12/1990,190,83,71,71,ST,72,1800000,6000,https://cdn.sofifa.com/players/166/074/21_120.png,253,Portugal
4367,Molla Wagué,CB,2/21/1991,191,85,71,71,CB,71,1600000,15000,https://cdn.sofifa.com/players/205/243/21_120.png,259,Mali
4368,Emiliano Jorge Rubén Méndez,CDM,2/15/1989,186,82,71,71,CDM,71,1300000,7000,https://cdn.sofifa.com/players/215/995/21_120.png,389,Argentina
4369,Baldomero Perlaza Perlaza,"CDM, CM",6/5/1992,187,83,71,72,CB,73,1800000,4000,https://cdn.sofifa.com/players/226/747/21_120.png,315,Colombia
4370,Fredrik Gulbrandsen,ST,9/10/1992,175,79,71,71,ST,71,2000000,24000,https://cdn.sofifa.com/players/188/091/21_120.png,60,Norway
4371,Duane Holmes,"CAM, CM, RM",11/6/1994,168,65,71,74,CAM,73,2500000,18000,https://cdn.sofifa.com/players/213/948/21_120.png,227,United States
4372,Isaac Carcelén Valencia,"RB, RM",4/23/1993,174,70,71,72,RB,71,2000000,16000,https://cdn.sofifa.com/players/220/348/21_120.png,155,Spain
4373,Wiliam Carlos Santoso Sampaio,GK,2/29/1996,195,91,71,71,GK,71,1600000,9000,https://cdn.sofifa.com/players/230/332/21_120.png,147,Brazil
4374,Bruno Ferreira Bonfim,CAM,1/19/1989,176,79,71,71,CAM,71,1600000,650,https://cdn.sofifa.com/players/186/556/21_120.png,79,Brazil
4375,Paul Seguin,"CDM, CM, RB",3/29/1995,186,79,71,75,CDM,72,2400000,7000,https://cdn.sofifa.com/players/221/885/21_120.png,466,Germany
4376,Martín Vladimir Rodríguez Torrejón,"LM, LW",8/5/1994,170,68,71,72,LM,71,2200000,9000,https://cdn.sofifa.com/players/214/718/21_120.png,356,Chile
4377,주세종 朱世钟,CM,10/30/1990,176,68,71,71,CM,71,1800000,8000,https://cdn.sofifa.com/players/208/063/21_120.png,357,Korea Republic
4378,Wagner Mauro Orsi Vasquez,LB,2/29/2000,176,69,71,71,LB,71,1900000,10000,https://cdn.sofifa.com/players/230/335/21_120.png,147,Brazil
4379,Jalil Juan José Elías,CM,4/25/1996,175,69,71,78,CDM,74,3700000,7000,https://cdn.sofifa.com/players/231/360/21_120.png,337,Argentina
4380,Patrick James Coleman McNair,"CB, CDM, CM",4/27/1995,183,72,71,77,CB,73,2600000,11000,https://cdn.sofifa.com/players/213/697/21_120.png,213,Northern Ireland
4381,Marco Stiepermann,CAM,2/9/1991,190,86,71,71,CM,72,1800000,9000,https://cdn.sofifa.com/players/192/449/21_120.png,115,Germany
4382,Jay Fulton,"CDM, CM",4/26/1994,182,78,71,75,CDM,72,2300000,17000,https://cdn.sofifa.com/players/221/890/21_120.png,239,Scotland
4383,Dmitriy Zhivoglyadov,"RB, RM",5/29/1994,178,65,71,74,RB,71,2300000,25000,https://cdn.sofifa.com/players/228/802/21_120.png,106,Russia
4384,森 島司,CF,4/25/1997,175,66,71,76,CAM,74,2900000,8000,https://cdn.sofifa.com/players/232/898/21_120.png,323,Japan
4385,Youssouf Yacoub M'Changama,"CM, CAM",8/29/1990,175,70,71,71,CM,71,1800000,7000,https://cdn.sofifa.com/players/208/835/21_120.png,220,Comoros
4386,Luisinho Lúcio Conradi Andrade,LB,2/29/2000,174,78,71,71,LB,71,1900000,14000,https://cdn.sofifa.com/players/230/340/21_120.png,87,Brazil
4387,Christoph Monschein,ST,10/22/1992,178,74,71,71,ST,71,2000000,14000,https://cdn.sofifa.com/players/232/900/21_120.png,321,Austria
4388,Raúl Octavio Rivero Falero,ST,1/24/1992,185,83,71,71,ST,71,1900000,18000,https://cdn.sofifa.com/players/223/685/21_120.png,176,Uruguay
4389,Rubén Castro Martín,ST,6/27/1981,169,68,71,71,CF,72,650000,5000,https://cdn.sofifa.com/players/115/909/21_120.png,370,Spain
4390,Erik Berg,CB,12/30/1988,192,89,71,71,CB,71,1300000,6000,https://cdn.sofifa.com/players/206/022/21_120.png,353,Sweden
4391,Timon Wellenreuther,GK,12/3/1995,186,80,71,75,GK,71,2100000,9000,https://cdn.sofifa.com/players/223/686/21_120.png,163,Germany
4392,Arturo Calabresi,"RB, CB",3/17/1996,186,75,71,76,CB,74,2600000,15000,https://cdn.sofifa.com/players/229/574/21_120.png,111,Italy
4393,Edson Gérson Torres Guerra,LB,2/29/1996,178,77,71,71,LB,71,2000000,7000,https://cdn.sofifa.com/players/230/342/21_120.png,207,Brazil
4394,Leonardo Duarte da Silva,"CB, RB",7/17/1996,183,76,71,80,CB,73,3900000,17000,https://cdn.sofifa.com/players/233/926/21_120.png,25,Brazil
4395,Dax McCarty,CDM,4/30/1987,175,68,71,71,CDM,71,925000,5000,https://cdn.sofifa.com/players/176/071/21_120.png,369,United States
4396,Tomás Belmonte,"CDM, CM",5/27/1998,178,68,71,82,CB,73,4000000,10000,https://cdn.sofifa.com/players/241/607/21_120.png,174,Argentina
4397,Libor Kozák,ST,5/30/1989,193,88,71,71,ST,71,1600000,750,https://cdn.sofifa.com/players/188/871/21_120.png,116,Czech Republic
4398,João Jimmy Plata Cotera,"LW, LM",3/1/1992,157,71,71,71,LW,71,1900000,16000,https://cdn.sofifa.com/players/202/184/21_120.png,226,Ecuador
4399,Wil Trapp,CDM,1/15/1993,173,68,71,72,CDM,71,1900000,5000,https://cdn.sofifa.com/players/212/424/21_120.png,209,United States
4400,Javier Güemez López,"CDM, CM",10/17/1991,176,80,71,71,CDM,71,1600000,13000,https://cdn.sofifa.com/players/216/520/21_120.png,226,Mexico
4401,David Costas Cordal,"CB, RB",3/26/1995,184,79,71,76,CB,73,2500000,13000,https://cdn.sofifa.com/players/219/848/21_120.png,62,Spain
4402,Jeremy Ebobisse,"ST, LM, RM",2/13/1997,183,79,71,80,ST,73,4200000,6000,https://cdn.sofifa.com/players/237/256/21_120.png,171,United States
4403,Julian Schieber,ST,2/13/1989,186,83,71,71,ST,71,1600000,18000,https://cdn.sofifa.com/players/190/664/21_120.png,95,Germany
4404,Alberto Tomás Botía Rabasco,CB,1/27/1989,189,87,71,71,CB,71,1300000,15000,https://cdn.sofifa.com/players/191/688/21_120.png,382,Spain
4405,Simone Romagnoli,CB,2/9/1990,193,85,71,71,CB,71,1500000,3000,https://cdn.sofifa.com/players/198/857/21_120.png,355,Italy
4406,João Pedro Gomes Camacho,"LW, RW",6/23/1994,171,66,71,72,LW,71,2200000,9000,https://cdn.sofifa.com/players/213/705/21_120.png,279,Portugal
4407,Serge Wilfried Kanon,CB,7/6/1993,188,85,71,73,CB,73,0,0,https://cdn.sofifa.com/players/221/641/21_120.png,,Ivory Coast
4408,Amilton Minervino da Silva,"RM, LW, RW",8/12/1989,172,66,71,71,RM,71,1800000,12000,https://cdn.sofifa.com/players/229/321/21_120.png,200,Brazil
4409,李学鹏,LB,9/18/1988,185,75,71,71,LB,71,1400000,14000,https://cdn.sofifa.com/players/182/473/21_120.png,198,China PR
4410,Mamadou Jean-Luc Diarra Dompé,"LM, RM",8/12/1995,170,65,71,74,RM,72,2600000,9000,https://cdn.sofifa.com/players/224/970/21_120.png,292,France
4411,Michal Frydrych,"CB, RB",2/27/1990,188,83,71,71,CB,71,1500000,4000,https://cdn.sofifa.com/players/201/163/21_120.png,394,Czech Republic
4412,Pablo González Díaz,"CM, CDM, RB",7/7/1992,172,70,71,71,CM,71,2000000,6000,https://cdn.sofifa.com/players/210/123/21_120.png,271,Mexico
4413,Florent Hadërgjonaj,"RB, RWB, LB",7/31/1994,183,73,71,74,RWB,72,2300000,9000,https://cdn.sofifa.com/players/220/620/21_120.png,314,Kosovo
4414,Greg John Taylor,"LB, LWB, LM",11/5/1997,175,68,71,79,LWB,72,4000000,24000,https://cdn.sofifa.com/players/226/508/21_120.png,102,Scotland
4415,Rafael Mir Vicente,"ST, RM, LM",6/18/1997,191,87,71,78,ST,73,3800000,40000,https://cdn.sofifa.com/players/231/628/21_120.png,113,Spain
4416,Bogdan Mykhaylychenko,LB,3/21/1997,179,74,71,76,LWB,72,2600000,11000,https://cdn.sofifa.com/players/244/428/21_120.png,163,Ukraine
4417,清武 弘嗣,"LM, CF",11/12/1989,172,66,71,71,LM,71,1800000,6000,https://cdn.sofifa.com/players/210/126/21_120.png,261,Japan
4418,Kalindi Alves de Souza,RB,8/29/1993,170,63,71,72,RB,71,2000000,7000,https://cdn.sofifa.com/players/243/662/21_120.png,279,Brazil
4419,Khéphren Thuram-Ulien,"CDM, CM",3/26/2001,192,81,71,82,CDM,72,3800000,10000,https://cdn.sofifa.com/players/247/246/21_120.png,75,France
4420,Simen Kristiansen Juklerød,"LB, LWB, LM",5/18/1994,186,80,71,73,LM,72,2100000,13000,https://cdn.sofifa.com/players/232/655/21_120.png,136,Norway
4421,王大雷,GK,1/10/1989,187,91,71,71,GK,71,1000000,9000,https://cdn.sofifa.com/players/182/224/21_120.png,284,China PR
4422,Rayan Aït Nouri,LB,6/6/2001,179,70,71,86,LB,71,4300000,7000,https://cdn.sofifa.com/players/242/641/21_120.png,31,France
4423,Luděk Pernica,CB,6/16/1990,188,86,71,71,CB,71,1500000,650,https://cdn.sofifa.com/players/202/451/21_120.png,128,Czech Republic
4424,Gonçalo Filipe Oliveira Silva,"CB, RWB",6/4/1991,186,79,71,72,CB,72,1700000,5000,https://cdn.sofifa.com/players/213/203/21_120.png,277,Portugal
4425,Django Warmerdam,LB,9/2/1995,180,66,71,75,LB,71,2500000,8000,https://cdn.sofifa.com/players/234/195/21_120.png,184,Netherlands
4426,Ervin Zukanović,CB,2/11/1987,190,85,71,71,CB,71,900000,9000,https://cdn.sofifa.com/players/190/931/21_120.png,214,Bosnia Herzegovina
4427,Steven Davis,CM,1/1/1985,173,70,71,71,CM,71,750000,23000,https://cdn.sofifa.com/players/151/508/21_120.png,121,Northern Ireland
4428,Marnon Busch,RB,12/8/1994,182,80,71,75,RB,71,2400000,14000,https://cdn.sofifa.com/players/224/980/21_120.png,287,Germany
4429,Pape Cheikh Diop Gueye,"CM, CDM",8/8/1997,180,68,71,78,CAM,73,3800000,29000,https://cdn.sofifa.com/players/226/773/21_120.png,201,Senegal
4430,Carlos Felipe Rodríguez Rangel,GK,4/3/1989,184,80,71,71,GK,71,1000000,8000,https://cdn.sofifa.com/players/177/621/21_120.png,265,Mexico
4431,Ádám Szalai,ST,12/9/1987,193,93,71,71,ST,71,1500000,18000,https://cdn.sofifa.com/players/184/789/21_120.png,108,Hungary
4432,Florian Jungwirth,CB,1/27/1989,181,80,71,71,CB,71,1300000,5000,https://cdn.sofifa.com/players/189/397/21_120.png,330,Germany
4433,Marcus Bettinelli,GK,5/24/1992,194,82,71,73,GK,71,1600000,40000,https://cdn.sofifa.com/players/204/246/21_120.png,213,England
4434,Aníbal Cesis Godoy,"CDM, CM",2/10/1990,183,82,71,71,CDM,71,1600000,5000,https://cdn.sofifa.com/players/217/047/21_120.png,369,Panama
4435,Ronaldo Augusto Vieira Nan,"CDM, CM",7/19/1998,178,70,71,80,CDM,72,4000000,8000,https://cdn.sofifa.com/players/233/943/21_120.png,134,England
4436,Ben Gibson,CB,1/15/1993,185,78,71,73,CB,73,2000000,28000,https://cdn.sofifa.com/players/200/408/21_120.png,115,England
4437,Quentin Bernard,LB,7/7/1989,183,81,71,71,LB,71,1600000,5000,https://cdn.sofifa.com/players/208/856/21_120.png,269,France
4438,丸橋 祐介,"LB, LM",9/2/1990,178,73,71,71,LB,71,1600000,6000,https://cdn.sofifa.com/players/237/784/21_120.png,261,Japan
4439,Kellyn Kai Perry-Acosta,"CDM, CM",7/24/1995,178,68,71,77,RM,73,2700000,5000,https://cdn.sofifa.com/players/213/209/21_120.png,350,United States
4440,Oghenekaro Etebo,"CM, CDM",11/9/1995,176,70,71,78,CDM,75,3700000,16000,https://cdn.sofifa.com/players/234/457/21_120.png,73,Nigeria
4441,Mirko Pigliacelli,GK,6/30/1993,184,83,71,75,GK,71,2000000,6000,https://cdn.sofifa.com/players/205/530/21_120.png,329,Italy
4442,Jacopo Dezi,"CM, CAM",2/10/1992,178,68,71,71,CM,71,1900000,20000,https://cdn.sofifa.com/players/206/042/21_120.png,93,Italy
4443,Raphael Framberger,"RB, RWB",9/6/1995,179,73,71,75,RB,71,2500000,13000,https://cdn.sofifa.com/players/216/282/21_120.png,95,Germany
4444,Ante Ćorić,"CAM, CM",4/14/1997,177,74,71,80,CAM,73,4200000,5000,https://cdn.sofifa.com/players/229/594/21_120.png,437,Croatia
4445,Dagoberto Josué Pinho Parrela,"RB, RWB",2/29/1996,185,81,71,71,RB,71,2000000,13000,https://cdn.sofifa.com/players/230/362/21_120.png,88,Brazil
4446,Ângelo Pelegrinelli Neto,"CDM, CM",9/2/1991,181,75,71,71,CDM,71,1600000,13000,https://cdn.sofifa.com/players/235/226/21_120.png,620,Brazil
4447,Christoph Zimmermann,CB,1/12/1993,194,92,71,73,CB,73,2000000,8000,https://cdn.sofifa.com/players/239/322/21_120.png,115,Germany
4448,Lucas Lima Linhares,"LM, CAM",9/28/1996,169,60,71,77,CAM,73,3000000,8000,https://cdn.sofifa.com/players/244/186/21_120.png,272,Brazil
4449,林 昭大,GK,5/7/1987,195,93,71,71,GK,71,600000,6000,https://cdn.sofifa.com/players/197/851/21_120.png,384,Japan
4450,Pablo Chavarría,"ST, RM",1/2/1988,185,80,71,71,ST,71,1500000,8000,https://cdn.sofifa.com/players/199/387/21_120.png,331,Argentina
4451,Fabiano Leismann,"CB, RWB",11/18/1991,188,80,71,71,CB,71,1600000,15000,https://cdn.sofifa.com/players/221/403/21_120.png,245,Brazil
4452,Gabriel Matías Fernández Leites,ST,5/13/1994,186,80,71,74,ST,73,2500000,16000,https://cdn.sofifa.com/players/251/611/21_120.png,254,Uruguay
4453,Nathan Baker,CB,4/23/1991,189,82,71,71,CB,71,1600000,25000,https://cdn.sofifa.com/players/189/403/21_120.png,233,England
4454,Alberto Paleari,GK,8/29/1992,193,88,71,73,GK,71,1700000,8000,https://cdn.sofifa.com/players/235/740/21_120.png,112,Italy
4455,田中 青,"CDM, CM",9/10/1998,177,69,71,77,CDM,72,2800000,6000,https://cdn.sofifa.com/players/236/764/21_120.png,232,Japan
4456,Gleison Bremer Silva Nascimento,CB,3/18/1997,188,80,71,80,CB,73,3900000,20000,https://cdn.sofifa.com/players/239/580/21_120.png,54,Brazil
4457,Terence Kongolo,"CB, LB",2/14/1994,188,70,71,76,CB,73,2400000,47000,https://cdn.sofifa.com/players/203/485/21_120.png,78,Netherlands
4458,Jeremie Agyekum Frimpong,"RB, RWB, RM",12/10/2000,175,70,71,86,RM,72,4300000,15000,https://cdn.sofifa.com/players/253/149/21_120.png,102,Netherlands
4459,Fernando Andrés Márquez,ST,12/10/1987,184,86,71,71,ST,71,1500000,10000,https://cdn.sofifa.com/players/215/262/21_120.png,281,Argentina
4460,Fabián Alexis Viáfara Alarcón,RB,3/16/1992,167,65,71,71,RB,71,1700000,3000,https://cdn.sofifa.com/players/222/430/21_120.png,203,Colombia
4461,Diego Francisco Viera Ruiz Díaz,CB,4/30/1991,186,83,71,71,CB,71,1600000,800,https://cdn.sofifa.com/players/227/550/21_120.png,191,Paraguay
4462,Kian Hansen,CB,3/3/1989,184,74,71,71,CB,71,1300000,9000,https://cdn.sofifa.com/players/190/942/21_120.png,546,Denmark
4463,João António Antunes Carvalho,"CAM, LM",3/9/1997,172,66,71,80,CAM,73,4200000,26000,https://cdn.sofifa.com/players/231/391/21_120.png,177,Portugal
4464,Julian Börner,CB,1/21/1991,188,86,71,72,CB,72,1700000,13000,https://cdn.sofifa.com/players/194/015/21_120.png,215,Germany
4465,张琳芃,"RB, CB",5/9/1989,185,80,71,71,RB,71,1400000,14000,https://cdn.sofifa.com/players/200/672/21_120.png,198,China PR
4466,Jonathan Ezequiel Cristaldo,ST,3/5/1989,174,73,71,71,ST,71,1600000,13000,https://cdn.sofifa.com/players/220/128/21_120.png,82,Argentina
4467,Javier Arley Reina Calvo,"CAM, RM, RW",1/4/1989,173,70,71,71,CAM,71,1600000,3000,https://cdn.sofifa.com/players/176/608/21_120.png,585,Colombia
