int_skill_id,int_player_id,int_dribbling,int_curve,int_fk_accuracy,int_long_passing,int_ball_control
6027,6027,67,69,71,57,67
6028,6028,68,42,53,52,69
6029,6029,61,38,40,65,68
6030,6030,63,67,58,59,69
6031,6031,64,55,43,64,64
6032,6032,72,66,67,70,71
6033,6033,46,29,40,51,60
6034,6034,60,46,39,54,63
6035,6035,67,63,68,67,70
6036,6036,73,75,68,60,73
6037,6037,73,67,64,61,68
6038,6038,65,65,38,60,65
6039,6039,76,73,65,72,74
6040,6040,67,62,48,43,65
6041,6041,70,67,65,67,73
6042,6042,70,59,54,60,66
6043,6043,74,60,42,64,75
6044,6044,61,57,58,58,67
6045,6045,63,60,41,65,66
6046,6046,74,53,32,39,70
6047,6047,65,57,62,64,65
6048,6048,69,63,44,52,68
6049,6049,64,64,62,76,74
6050,6050,68,73,74,70,71
6051,6051,68,41,34,65,71
6052,6052,72,67,41,61,68
6053,6053,75,68,63,63,73
6054,6054,72,64,65,70,73
6055,6055,68,68,64,58,70
6056,6056,69,65,63,65,67
6057,6057,66,68,69,68,69
6058,6058,72,45,49,65,70
6059,6059,66,67,66,56,70
6060,6060,55,44,30,62,62
6061,6061,72,49,47,53,69
6062,6062,72,74,64,63,69
6063,6063,70,55,42,46,67
6064,6064,43,43,40,64,60
6065,6065,72,49,33,47,70
6066,6066,69,61,42,49,70
6067,6067,71,60,59,59,71
6068,6068,72,60,58,65,74
6069,6069,58,57,29,54,66
6070,6070,69,59,63,60,66
6071,6071,54,42,29,54,58
6072,6072,71,63,43,52,68
6073,6073,75,71,66,73,73
6074,6074,75,70,67,63,70
6075,6075,72,69,67,56,70
6076,6076,75,67,47,68,73
6077,6077,62,29,38,64,70
6078,6078,70,63,40,66,70
6079,6079,63,51,38,69,66
6080,6080,69,67,72,72,71
6081,6081,58,50,45,65,66
6082,6082,57,32,22,68,56
6083,6083,42,30,30,47,52
6084,6084,68,69,54,58,67
6085,6085,70,66,61,56,68
6086,6086,9,9,12,17,21
6087,6087,74,67,45,59,72
6088,6088,69,54,30,53,66
6089,6089,47,25,44,61,56
6090,6090,66,64,57,71,69
6091,6091,50,27,28,60,67
6092,6092,51,33,38,56,55
6093,6093,39,38,33,52,58
6094,6094,61,31,36,63,66
6095,6095,43,63,40,70,59
6096,6096,55,68,60,68,66
6097,6097,50,39,46,57,59
6098,6098,68,57,47,69,70
6099,6099,14,10,15,16,22
6100,6100,69,64,71,59,67
6101,6101,65,75,72,70,68
6102,6102,58,47,43,38,62
6103,6103,73,69,66,66,72
6104,6104,66,47,55,69,67
6105,6105,71,72,70,65,69
6106,6106,45,44,39,46,60
6107,6107,70,47,40,51,70
6108,6108,13,11,14,17,15
6109,6109,46,31,29,62,64
6110,6110,65,48,40,70,67
6111,6111,65,63,42,41,66
6112,6112,67,35,32,50,64
6113,6113,21,10,12,38,25
6114,6114,66,31,32,53,66
6115,6115,36,31,30,58,41
6116,6116,65,59,65,50,65
6117,6117,60,54,45,67,64
6118,6118,71,69,62,63,71
6119,6119,68,59,67,68,70
6120,6120,70,65,49,51,66
6121,6121,44,35,33,52,59
6122,6122,63,58,43,56,63
6123,6123,78,65,62,64,74
6124,6124,44,46,24,53,61
6125,6125,68,42,40,57,66
6126,6126,65,44,36,56,67
6127,6127,78,60,54,57,70
6128,6128,70,45,34,52,67
6129,6129,68,71,72,72,69
6130,6130,50,27,33,53,62
6131,6131,58,60,51,57,67
6132,6132,71,62,70,71,70
6133,6133,73,61,46,44,71
6134,6134,12,8,13,31,22
6135,6135,65,80,69,68,68
6136,6136,64,56,38,66,68
6137,6137,70,41,60,58,67
6138,6138,65,61,63,59,65
6139,6139,62,67,30,67,64
6140,6140,70,61,49,68,70
6141,6141,67,44,42,69,72
6142,6142,66,66,67,68,68
6143,6143,74,70,62,58,70
6144,6144,68,33,45,55,65
6145,6145,69,48,34,55,65
6146,6146,68,62,43,63,67
6147,6147,70,74,46,46,72
6148,6148,71,65,29,63,71
6149,6149,44,41,31,53,58
6150,6150,53,61,53,23,63
6151,6151,53,60,38,69,65
6152,6152,33,32,35,50,42
6153,6153,48,23,30,64,64
6154,6154,30,24,25,56,56
6155,6155,54,53,52,70,59
6156,6156,73,63,57,66,69
6157,6157,61,52,47,58,60
6158,6158,69,52,48,45,72
6159,6159,66,76,72,64,67
6160,6160,43,22,21,35,59
6161,6161,72,66,60,68,72
6162,6162,10,17,16,12,20
6163,6163,54,32,33,39,60
6164,6164,73,50,56,42,70
6165,6165,62,59,60,68,66
6166,6166,9,10,10,30,18
6167,6167,70,52,39,67,73
6168,6168,70,64,39,54,65
6169,6169,72,78,73,63,68
6170,6170,73,71,67,65,70
6171,6171,43,28,25,53,55
6172,6172,67,61,63,63,69
6173,6173,61,54,45,55,64
6174,6174,34,32,27,51,59
6175,6175,69,67,49,66,72
6176,6176,75,44,39,65,74
6177,6177,70,48,33,31,71
6178,6178,75,42,35,59,67
6179,6179,73,55,52,65,74
6180,6180,72,69,69,61,72
6181,6181,62,66,61,56,66
6182,6182,11,15,7,27,24
6183,6183,71,61,59,71,71
6184,6184,63,53,28,55,66
6185,6185,67,53,70,68,68
6186,6186,41,24,32,67,60
6187,6187,45,33,34,68,65
6188,6188,65,53,44,49,64
6189,6189,70,64,48,68,73
6190,6190,73,65,45,60,70
6191,6191,45,29,22,59,52
6192,6192,70,65,36,40,72
6193,6193,68,37,42,38,67
6194,6194,66,59,41,61,65
6195,6195,71,67,42,56,68
6196,6196,48,29,35,59,58
6197,6197,69,59,36,56,70
6198,6198,75,42,34,65,70
6199,6199,13,14,11,18,9
6200,6200,38,28,29,52,53
6201,6201,67,49,69,48,66
6202,6202,61,34,60,70,60
6203,6203,67,76,64,73,70
6204,6204,70,63,56,68,71
6205,6205,15,20,16,22,21
6206,6206,59,47,65,68,70
6207,6207,19,18,15,24,24
6208,6208,60,60,53,64,60
6209,6209,74,53,48,65,70
6210,6210,71,67,67,72,70
6211,6211,74,53,42,55,71
6212,6212,18,18,11,39,26
6213,6213,69,76,77,72,73
6214,6214,75,66,59,51,73
6215,6215,14,10,12,13,21
6216,6216,72,61,56,60,69
6217,6217,16,13,13,39,22
6218,6218,32,52,47,44,40
6219,6219,65,54,35,53,66
6220,6220,8,13,13,17,16
6221,6221,65,79,74,68,67
6222,6222,66,57,55,69,67
6223,6223,64,75,45,52,68
6224,6224,44,38,31,44,54
6225,6225,70,69,59,67,68
6226,6226,65,59,39,65,67
6227,6227,14,18,19,22,15
6228,6228,59,50,51,70,60
6229,6229,17,20,10,25,23
6230,6230,65,55,54,49,68
6231,6231,53,36,27,65,65
6232,6232,64,46,45,63,66
6233,6233,68,55,54,58,69
6234,6234,63,71,44,60,65
6235,6235,62,67,73,70,63
6236,6236,74,56,45,66,73
6237,6237,43,32,35,40,55
6238,6238,69,62,60,52,65
6239,6239,69,69,55,63,72
6240,6240,55,42,43,64,68
6241,6241,73,62,64,52,71
6242,6242,74,77,72,65,72
6243,6243,51,30,31,55,54
6244,6244,68,71,68,67,73
6245,6245,39,33,29,46,62
6246,6246,71,68,70,53,71
6247,6247,63,52,44,68,71
6248,6248,66,58,65,67,67
6249,6249,40,30,30,55,60
6250,6250,71,51,36,63,66
6251,6251,31,29,24,58,52
6252,6252,32,30,31,52,57
6253,6253,63,62,45,57,64
6254,6254,76,73,64,63,75
6255,6255,16,13,13,23,18
6256,6256,63,42,35,73,70
6257,6257,70,63,64,64,72
6258,6258,66,73,72,68,67
6259,6259,53,33,30,52,68
6260,6260,71,50,61,65,70
6261,6261,62,24,42,60,64
6262,6262,45,34,26,45,59
6263,6263,33,24,29,56,55
6264,6264,68,47,43,57,66
6265,6265,74,69,73,69,74
6266,6266,65,56,51,68,70
6267,6267,55,41,26,58,57
6268,6268,65,67,57,66,67
6269,6269,70,50,57,56,72
6270,6270,70,65,59,60,70
6271,6271,71,74,71,64,72
6272,6272,20,13,20,31,28
6273,6273,61,42,38,54,63
6274,6274,71,67,55,73,74
6275,6275,69,70,73,69,73
6276,6276,48,36,40,64,54
6277,6277,64,34,35,60,68
6278,6278,61,55,45,72,61
6279,6279,13,12,8,29,27
6280,6280,17,20,11,29,30
6281,6281,14,14,13,26,20
6282,6282,59,37,35,50,63
6283,6283,65,55,38,60,69
6284,6284,13,12,19,34,17
6285,6285,44,20,22,53,56
6286,6286,73,56,40,53,68
6287,6287,45,39,39,48,58
6288,6288,71,50,50,65,68
6289,6289,70,54,52,71,72
6290,6290,63,62,68,64,69
6291,6291,64,58,43,49,70
6292,6292,67,66,67,67,68
6293,6293,70,70,71,69,72
6294,6294,53,39,22,67,66
6295,6295,53,34,29,53,54
6296,6296,65,62,67,62,64
6297,6297,13,11,13,21,18
6298,6298,34,34,23,63,55
6299,6299,49,48,44,65,65
6300,6300,69,41,40,71,72
6301,6301,65,71,44,60,64
6302,6302,53,44,28,50,58
6303,6303,71,71,53,68,74
6304,6304,43,24,45,62,60
6305,6305,43,50,35,41,68
6306,6306,59,44,34,59,65
6307,6307,47,31,30,48,56
6308,6308,41,28,30,49,50
6309,6309,66,47,34,43,70
6310,6310,17,14,14,33,21
6311,6311,70,74,59,67,69
6312,6312,12,13,12,19,24
6313,6313,65,62,48,72,70
6314,6314,55,47,35,69,59
6315,6315,65,69,41,70,66
6316,6316,73,56,35,72,74
6317,6317,60,68,69,76,66
6318,6318,65,36,66,63,65
6319,6319,67,45,27,68,69
6320,6320,72,73,65,56,68
6321,6321,60,60,35,62,62
6322,6322,65,55,52,50,66
6323,6323,61,54,59,65,64
6324,6324,67,61,49,50,72
6325,6325,57,59,66,69,69
6326,6326,67,66,46,63,69
6327,6327,62,47,22,52,67
6328,6328,32,25,54,64,55
6329,6329,69,71,70,70,65
6330,6330,66,55,55,68,64
6331,6331,66,62,31,60,67
6332,6332,65,73,76,73,66
6333,6333,20,15,13,36,23
6334,6334,69,60,30,53,68
6335,6335,44,30,25,58,59
6336,6336,71,67,57,51,67
6337,6337,69,65,49,56,70
6338,6338,44,51,55,61,55
6339,6339,54,34,32,67,62
6340,6340,67,75,78,72,71
6341,6341,64,45,35,72,69
6342,6342,64,55,49,46,66
6343,6343,67,39,24,44,70
6344,6344,13,11,13,20,13
6345,6345,38,37,20,52,44
6346,6346,13,13,12,26,29
6347,6347,53,59,72,63,59
6348,6348,54,31,38,60,56
6349,6349,77,78,77,64,74
6350,6350,72,67,55,62,70
6351,6351,22,25,12,38,21
6352,6352,13,12,11,25,14
6353,6353,65,73,73,70,67
6354,6354,65,47,41,59,67
6355,6355,37,30,32,56,48
6356,6356,34,25,23,58,59
6357,6357,64,70,73,70,70
6358,6358,43,29,34,55,53
6359,6359,57,59,61,59,63
6360,6360,72,75,77,72,73
6361,6361,60,70,68,67,66
6362,6362,37,37,34,53,53
6363,6363,18,15,21,13,16
6364,6364,68,59,40,45,69
6365,6365,75,62,68,59,74
6366,6366,70,66,46,65,70
6367,6367,68,71,68,72,73
6368,6368,70,63,44,69,72
6369,6369,17,23,11,68,59
6370,6370,62,54,43,60,62
6371,6371,61,51,31,23,60
6372,6372,67,56,35,48,71
6373,6373,35,61,57,59,58
6374,6374,35,51,42,66,58
6375,6375,45,28,27,50,50
6376,6376,72,62,40,55,66
6377,6377,64,66,65,72,73
6378,6378,71,70,64,49,70
6379,6379,71,51,40,58,65
6380,6380,72,48,47,43,68
6381,6381,71,72,56,59,66
6382,6382,61,64,65,59,64
6383,6383,14,11,14,34,25
6384,6384,71,65,62,58,72
6385,6385,30,40,21,53,55
6386,6386,73,54,46,66,72
6387,6387,59,68,57,69,68
6388,6388,65,68,74,61,64
6389,6389,11,10,12,21,35
6390,6390,67,63,56,61,71
6391,6391,60,27,40,64,62
6392,6392,14,14,24,34,20
6393,6393,63,38,43,65,67
6394,6394,62,63,58,65,63
6395,6395,28,12,29,32,23
6396,6396,15,17,15,24,22
6397,6397,12,14,14,22,17
6398,6398,71,57,61,61,69
6399,6399,15,14,18,25,15
6400,6400,75,56,37,44,69
6401,6401,65,72,30,44,66
6402,6402,69,53,46,57,67
6403,6403,69,74,72,57,68
6404,6404,60,34,52,57,60
6405,6405,63,46,40,46,57
6406,6406,12,13,14,33,28
6407,6407,71,40,42,70,73
6408,6408,75,63,70,66,72
6409,6409,69,60,60,67,69
6410,6410,70,37,39,65,70
6411,6411,65,67,58,70,69
6412,6412,50,69,72,60,61
6413,6413,68,59,53,65,70
6414,6414,73,44,35,51,68
6415,6415,62,43,51,36,66
6416,6416,72,71,66,61,68
6417,6417,40,33,34,50,64
6418,6418,69,73,73,67,71
6419,6419,19,15,13,18,23
6420,6420,70,55,37,62,68
6421,6421,62,34,35,40,64
6422,6422,66,60,44,54,64
6423,6423,61,39,32,52,62
6424,6424,68,42,38,35,66
6425,6425,67,38,29,45,69
6426,6426,72,66,59,60,70
6427,6427,58,60,46,32,67
6428,6428,67,65,68,46,68
6429,6429,68,42,28,65,65
6430,6430,16,12,17,19,20
6431,6431,60,52,55,67,68
6432,6432,61,64,60,71,70
6433,6433,66,57,55,64,67
6434,6434,64,63,41,51,66
6435,6435,45,38,37,62,60
6436,6436,67,69,70,68,67
6437,6437,63,64,63,55,61
6438,6438,73,68,65,61,71
6439,6439,18,17,15,26,24
6440,6440,44,28,25,45,52
6441,6441,33,42,46,56,42
6442,6442,71,65,64,66,70
6443,6443,42,30,23,57,50
6444,6444,63,64,28,38,66
6445,6445,61,62,58,68,70
6446,6446,67,60,63,59,65
6447,6447,49,31,29,44,59
6448,6448,62,47,35,66,65
6449,6449,73,70,70,58,73
6450,6450,62,50,58,66,67
6451,6451,19,16,12,45,37
6452,6452,67,40,38,53,67
6453,6453,69,45,48,47,66
6454,6454,60,39,50,61,62
6455,6455,69,71,74,60,72
6456,6456,57,32,28,61,65
6457,6457,64,50,51,64,62
6458,6458,78,60,49,67,76
6459,6459,71,42,37,65,71
6460,6460,70,85,87,72,72
6461,6461,43,33,40,45,51
6462,6462,67,55,46,70,70
6463,6463,65,55,48,71,74
6464,6464,65,60,65,62,67
6465,6465,65,70,71,69,70
6466,6466,72,72,60,67,70
6467,6467,52,34,35,56,59
6468,6468,70,63,45,58,64
6469,6469,69,75,75,68,71
6470,6470,58,54,67,67,66
6471,6471,63,64,33,42,66
6472,6472,61,55,47,68,63
6473,6473,60,29,22,57,66
6474,6474,51,55,64,65,61
6475,6475,65,62,66,72,69
6476,6476,60,50,55,64,63
6477,6477,59,71,69,58,65
6478,6478,63,58,46,47,67
6479,6479,48,52,57,64,59
6480,6480,69,45,41,71,69
6481,6481,67,64,41,67,62
6482,6482,55,48,62,65,66
6483,6483,68,41,47,64,68
6484,6484,68,60,48,68,70
6485,6485,68,45,45,60,69
6486,6486,63,66,68,66,67
6487,6487,62,58,44,68,68
6488,6488,67,59,52,57,66
6489,6489,68,65,69,51,68
6490,6490,74,73,70,55,70
6491,6491,71,72,65,55,66
6492,6492,73,57,51,61,71
6493,6493,56,42,41,59,65
6494,6494,62,62,64,66,68
6495,6495,55,48,68,67,61
6496,6496,71,65,42,47,72
6497,6497,64,33,29,54,65
6498,6498,67,41,30,30,68
6499,6499,44,27,27,66,51
6500,6500,70,69,65,66,70
6501,6501,68,40,29,68,70
6502,6502,69,78,74,68,71
6503,6503,70,53,37,68,71
6504,6504,37,29,35,56,50
6505,6505,56,39,32,55,63
6506,6506,71,64,56,64,67
6507,6507,69,61,59,69,69
6508,6508,77,81,59,60,75
6509,6509,18,14,18,44,22
6510,6510,53,60,61,61,57
6511,6511,64,53,60,64,65
6512,6512,14,15,15,34,22
6513,6513,64,60,36,64,65
6514,6514,39,39,37,50,52
6515,6515,74,78,65,72,76
6516,6516,62,31,31,60,62
6517,6517,70,59,64,59,72
6518,6518,71,60,58,64,73
6519,6519,68,69,72,71,70
6520,6520,73,46,36,52,74
6521,6521,61,58,42,63,66
6522,6522,83,49,43,57,71
6523,6523,69,64,55,48,69
6524,6524,73,65,34,48,66
6525,6525,48,28,17,52,65
6526,6526,60,68,64,58,66
6527,6527,16,32,31,43,25
6528,6528,56,45,31,48,61
6529,6529,47,37,36,56,65
6530,6530,65,69,68,69,72
6531,6531,63,38,35,63,67
6532,6532,71,56,45,57,69
6533,6533,66,74,77,71,71
6534,6534,61,44,29,55,64
6535,6535,74,42,40,50,69
6536,6536,63,66,58,63,67
6537,6537,70,63,50,60,68
6538,6538,42,26,36,59,50
6539,6539,55,39,34,61,62
6540,6540,57,55,37,54,61
6541,6541,72,72,54,68,74
6542,6542,69,70,71,64,68
6543,6543,72,57,54,65,73
6544,6544,73,50,61,59,70
6545,6545,70,58,67,72,68
6546,6546,63,57,55,61,68
6547,6547,44,27,22,58,65
6548,6548,69,64,45,52,68
6549,6549,16,18,17,23,22
6550,6550,25,22,25,25,44
6551,6551,57,36,51,67,57
6552,6552,56,48,44,52,57
6553,6553,12,16,17,33,19
6554,6554,72,67,58,60,73
6555,6555,64,40,41,53,59
6556,6556,65,64,35,59,66
6557,6557,58,53,33,50,62
6558,6558,61,51,49,51,60
6559,6559,62,55,56,67,70
6560,6560,72,67,61,51,65
6561,6561,67,65,59,63,65
6562,6562,69,66,33,55,68
6563,6563,71,69,67,60,69
6564,6564,60,47,48,62,66
6565,6565,51,52,39,31,65
6566,6566,70,62,47,56,67
6567,6567,40,31,27,54,46
6568,6568,59,50,44,68,66
6569,6569,63,40,35,35,62
6570,6570,74,52,54,58,71
6571,6571,66,39,35,62,64
6572,6572,63,53,55,44,66
6573,6573,66,67,63,73,73
6574,6574,71,65,59,61,69
6575,6575,70,30,30,51,63
6576,6576,63,58,44,42,65
6577,6577,57,46,32,40,66
6578,6578,72,51,48,58,68
6579,6579,70,73,68,55,73
6580,6580,71,62,53,60,70
6581,6581,16,19,12,21,16
6582,6582,14,14,13,23,22
6583,6583,36,27,30,49,60
6584,6584,72,60,61,47,66
6585,6585,66,56,48,44,64
6586,6586,64,50,39,49,63
6587,6587,62,69,63,54,62
6588,6588,68,55,51,67,70
6589,6589,65,68,49,54,66
6590,6590,63,36,42,47,61
6591,6591,66,52,37,58,68
6592,6592,57,41,36,53,63
6593,6593,54,41,42,64,61
6594,6594,63,40,35,62,65
6595,6595,69,68,69,54,72
6596,6596,67,43,68,66,67
6597,6597,67,49,30,50,69
6598,6598,12,12,19,17,17
6599,6599,46,29,25,45,58
6600,6600,61,70,67,50,66
6601,6601,66,62,61,54,68
6602,6602,66,57,53,67,66
6603,6603,62,47,49,54,66
6604,6604,63,46,38,53,62
6605,6605,64,65,59,65,67
6606,6606,63,73,67,68,64
6607,6607,71,61,48,58,70
6608,6608,71,65,39,52,70
6609,6609,39,60,28,51,56
6610,6610,73,67,56,58,70
6611,6611,61,34,35,64,66
6612,6612,50,24,22,68,65
6613,6613,63,27,64,62,62
6614,6614,65,35,27,45,69
6615,6615,56,48,36,54,58
6616,6616,72,56,51,61,64
6617,6617,66,57,45,62,65
6618,6618,48,21,39,59,50
6619,6619,66,59,56,59,63
6620,6620,67,60,53,55,67
6621,6621,65,57,40,64,63
6622,6622,20,15,14,33,30
6623,6623,67,48,46,65,71
6624,6624,68,71,61,68,70
6625,6625,66,56,61,46,67
6626,6626,70,50,40,62,68
6627,6627,65,49,37,40,70
6628,6628,68,55,51,63,70
6629,6629,75,55,27,54,71
6630,6630,73,67,42,58,68
6631,6631,49,45,58,61,61
6632,6632,18,12,14,15,20
6633,6633,64,48,41,29,66
6634,6634,64,55,42,55,67
6635,6635,68,66,67,61,68
6636,6636,72,43,35,64,72
6637,6637,68,72,68,73,70
6638,6638,63,62,68,55,64
6639,6639,27,14,17,49,24
6640,6640,70,42,38,56,70
6641,6641,67,61,70,72,69
6642,6642,64,43,47,36,74
6643,6643,72,61,59,65,69
6644,6644,66,71,70,60,65
6645,6645,15,55,59,30,18
6646,6646,64,59,44,55,64
6647,6647,67,53,56,65,68
6648,6648,20,14,13,32,23
6649,6649,66,59,62,72,67
6650,6650,10,10,8,22,13
6651,6651,39,34,35,55,50
6652,6652,53,46,38,62,64
6653,6653,55,55,39,64,61
6654,6654,66,43,35,62,68
6655,6655,71,77,75,76,72
6656,6656,21,19,9,28,21
6657,6657,72,62,48,58,70
6658,6658,66,51,50,73,70
6659,6659,62,49,41,49,66
6660,6660,72,59,49,52,70
6661,6661,68,47,68,69,70
6662,6662,67,38,70,65,68
6663,6663,58,24,30,48,48
6664,6664,55,44,28,59,61
6665,6665,67,62,58,58,68
6666,6666,69,58,53,66,72
6667,6667,68,67,70,68,70
6668,6668,68,48,44,41,68
6669,6669,65,62,53,60,64
6670,6670,49,25,41,64,65
6671,6671,68,62,66,64,67
6672,6672,44,39,27,58,54
6673,6673,13,13,8,26,25
6674,6674,65,67,71,28,67
6675,6675,14,11,12,17,11
6676,6676,68,62,69,65,69
6677,6677,69,61,64,50,70
6678,6678,61,58,56,43,62
6679,6679,68,68,55,68,67
6680,6680,44,21,26,56,57
6681,6681,45,27,23,62,63
6682,6682,72,59,45,55,65
6683,6683,61,66,52,65,64
6684,6684,64,72,62,30,56
6685,6685,67,72,66,64,67
6686,6686,62,55,36,58,62
6687,6687,48,62,67,66,58
6688,6688,66,68,69,70,74
6689,6689,44,27,30,66,57
6690,6690,67,61,37,64,68
6691,6691,22,16,13,23,10
6692,6692,39,43,28,59,45
6693,6693,65,71,40,62,66
6694,6694,69,36,29,51,70
6695,6695,70,68,60,61,66
6696,6696,68,66,56,60,68
6697,6697,57,57,29,38,65
6698,6698,69,60,62,66,69
6699,6699,67,69,63,61,70
6700,6700,77,70,75,57,71
6701,6701,68,62,67,65,70
6702,6702,70,68,67,65,68
6703,6703,69,56,44,60,66
6704,6704,62,40,29,44,61
6705,6705,50,45,35,69,65
6706,6706,62,52,29,62,68
6707,6707,60,47,25,66,65
6708,6708,58,31,23,65,68
6709,6709,68,51,48,61,68
6710,6710,70,61,61,33,69
6711,6711,67,60,60,57,68
6712,6712,73,73,75,68,68
6713,6713,73,66,63,68,76
6714,6714,71,69,68,65,68
6715,6715,68,73,70,61,66
6716,6716,67,49,25,32,69
6717,6717,72,43,35,65,67
6718,6718,46,30,26,32,52
6719,6719,67,48,35,61,63
6720,6720,71,80,70,71,72
6721,6721,70,61,33,55,67
6722,6722,65,64,65,66,72
6723,6723,66,62,38,58,69
6724,6724,52,39,31,51,53
6725,6725,67,52,46,68,68
6726,6726,73,70,59,59,71
6727,6727,72,68,41,64,69
6728,6728,61,63,53,61,63
6729,6729,62,53,35,56,64
6730,6730,20,24,15,35,13
6731,6731,68,59,32,59,69
6732,6732,70,63,41,55,66
6733,6733,70,38,27,34,73
6734,6734,33,28,22,34,46
6735,6735,68,37,33,51,67
6736,6736,67,70,66,62,66
6737,6737,20,12,13,24,16
6738,6738,54,52,60,62,58
6739,6739,51,58,33,52,61
6740,6740,72,43,42,38,70
6741,6741,66,52,62,58,64
6742,6742,73,61,47,43,75
6743,6743,13,21,14,40,25
6744,6744,25,62,65,35,29
6745,6745,64,62,64,55,68
6746,6746,72,46,44,62,70
6747,6747,67,23,23,57,65
6748,6748,74,59,54,50,71
6749,6749,12,12,19,29,18
6750,6750,57,51,30,59,61
6751,6751,56,46,42,63,61
6752,6752,65,65,58,70,71
6753,6753,37,40,37,53,53
6754,6754,60,65,52,49,65
6755,6755,64,53,50,59,68
6756,6756,41,23,21,63,56
6757,6757,68,54,47,62,70
6758,6758,51,59,28,56,54
6759,6759,49,57,48,59,56
6760,6760,45,57,63,67,60
6761,6761,71,68,69,60,71
6762,6762,45,33,42,56,65
6763,6763,67,61,32,58,66
6764,6764,63,65,64,62,64
6765,6765,67,73,74,65,64
6766,6766,61,40,53,60,66
6767,6767,63,57,50,69,70
6768,6768,18,16,18,23,25
6769,6769,75,70,65,64,74
6770,6770,70,62,42,59,68
6771,6771,70,60,46,41,67
6772,6772,68,66,59,57,59
6773,6773,16,17,15,20,20
6774,6774,51,36,28,56,52
6775,6775,66,55,48,61,64
6776,6776,71,60,39,61,70
6777,6777,69,65,67,64,72
6778,6778,70,75,66,70,65
6779,6779,63,38,30,65,67
6780,6780,70,56,74,66,68
6781,6781,70,68,62,71,71
6782,6782,63,65,31,63,64
6783,6783,61,52,48,68,67
6784,6784,47,22,41,57,52
6785,6785,34,29,31,32,57
6786,6786,75,77,66,42,73
6787,6787,68,57,54,63,72
6788,6788,51,53,33,62,56
6789,6789,67,56,60,58,66
6790,6790,49,40,32,40,59
6791,6791,48,33,49,65,70
6792,6792,65,71,69,68,67
6793,6793,66,65,59,63,70
6794,6794,71,44,42,46,70
6795,6795,56,49,52,66,66
6796,6796,46,59,64,63,58
6797,6797,21,20,15,22,17
6798,6798,16,12,19,13,18
6799,6799,61,32,44,62,68
6800,6800,43,22,24,59,51
6801,6801,53,43,39,62,57
6802,6802,60,52,31,55,62
6803,6803,62,63,55,55,61
6804,6804,32,35,36,34,45
6805,6805,69,72,50,71,70
6806,6806,9,10,10,21,18
6807,6807,70,64,65,58,68
6808,6808,53,46,51,58,55
6809,6809,67,63,44,59,69
6810,6810,67,26,28,65,65
6811,6811,8,11,12,22,11
6812,6812,65,55,53,59,65
6813,6813,72,67,59,54,72
6814,6814,52,42,48,61,63
6815,6815,56,51,49,61,64
6816,6816,72,70,67,43,67
6817,6817,69,66,43,60,68
6818,6818,70,67,69,69,73
6819,6819,67,37,26,52,67
6820,6820,64,56,62,68,69
6821,6821,12,14,11,23,18
6822,6822,54,27,23,56,63
6823,6823,76,66,40,58,72
6824,6824,63,39,45,67,70
6825,6825,69,61,60,68,70
6826,6826,63,54,29,59,62
6827,6827,63,52,50,67,65
6828,6828,14,10,13,40,10
6829,6829,68,44,52,70,70
6830,6830,63,53,27,53,66
6831,6831,41,37,20,68,54
6832,6832,64,45,54,65,65
6833,6833,61,67,74,74,64
6834,6834,58,72,48,59,61
6835,6835,70,62,61,59,70
6836,6836,71,64,62,68,72
6837,6837,71,61,73,73,74
6838,6838,71,75,52,52,73
6839,6839,62,45,39,66,70
6840,6840,18,14,12,35,21
6841,6841,10,11,13,21,12
6842,6842,41,32,30,54,44
6843,6843,50,29,29,62,52
6844,6844,74,46,40,53,72
6845,6845,58,68,74,63,66
6846,6846,63,45,42,66,68
6847,6847,40,39,37,60,50
6848,6848,77,48,39,66,74
6849,6849,62,71,60,57,57
6850,6850,68,68,67,67,68
6851,6851,39,25,24,29,50
6852,6852,13,17,15,37,33
6853,6853,68,42,28,60,65
6854,6854,64,43,33,38,72
6855,6855,65,48,35,39,71
6856,6856,67,42,40,56,73
6857,6857,61,31,29,63,64
6858,6858,69,73,75,71,69
6859,6859,62,66,42,60,68
6860,6860,6,10,10,22,18
6861,6861,51,40,40,58,64
6862,6862,72,58,53,42,67
6863,6863,64,64,49,64,66
6864,6864,62,45,42,65,68
6865,6865,76,65,59,65,75
6866,6866,69,72,68,63,72
6867,6867,61,37,42,61,61
6868,6868,52,68,70,63,61
6869,6869,67,57,41,64,65
6870,6870,68,69,70,64,70
6871,6871,75,52,45,63,69
6872,6872,63,59,56,66,66
6873,6873,48,25,13,53,45
6874,6874,57,37,39,68,59
6875,6875,58,37,20,62,64
6876,6876,67,60,60,60,65
6877,6877,53,58,54,69,75
6878,6878,68,66,71,62,65
6879,6879,64,58,65,65,65
6880,6880,61,63,42,62,64
6881,6881,75,48,42,60,67
6882,6882,70,58,51,69,68
6883,6883,15,12,8,35,23
6884,6884,69,60,68,51,68
6885,6885,65,77,79,66,67
6886,6886,34,32,33,48,57
6887,6887,76,64,42,30,73
